itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
903,4.415,2.244,7.387,6.578,1.499,12.064,3.782,1.621,3.683,4.1,20.956,1.643,5.201,2.784,8.27,14.491,6.189,3.868,3.029,14.334,4.998,6.494,3.12,1.933,11.568
904,4.812,1.726,5.507,7.534,1.391,12.536,2.794,1.61,4.078,3.156,19.245,1.756,5.078,2.892,8.818,14.687,7.236,4.228,2.653,15.257,4.433,5.181,3.368,1.71,11.419
905,5.176,1.384,4.609,8.143,1.313,11.961,2.564,1.63,4.017,2.375,17.733,2.171,4.86,2.895,9.454,14.276,9.355,4.414,2.269,16.001,4.9,4.09,3.407,1.576,11.318
906,5.375,1.327,4.739,8.17,1.278,10.413,2.945,1.676,3.827,1.772,16.757,2.76,4.586,2.756,10.034,13.324,12.139,4.356,2.043,16.281,6.532,3.549,3.24,1.532,11.228
907,5.32,1.526,5.494,7.644,1.263,8.355,3.637,1.737,3.323,1.403,16.468,3.333,4.333,2.471,10.441,11.899,14.898,4.125,2.029,15.996,9.148,3.615,2.955,1.571,11.127
908,5.095,1.854,6.577,6.849,1.23,6.388,4.332,1.794,2.72,1.28,16.843,3.727,4.185,2.125,10.64,10.282,16.847,3.895,2.141,15.289,12.23,4.147,2.675,1.681,11.063
909,4.901,2.173,7.578,6.096,1.154,4.964,4.821,1.819,2.362,1.372,17.726,3.827,4.184,1.885,10.694,8.676,17.384,3.873,2.259,14.495,14.942,4.849,2.483,1.855,11.118
910,4.977,2.404,8.316,5.525,1.049,4.188,4.966,1.788,2.167,1.755,18.911,3.627,4.302,1.871,10.719,7.254,16.315,4.154,2.309,14.009,16.501,5.458,2.445,2.091,11.376
911,5.495,2.544,8.717,5.173,0.951,3.884,4.766,1.707,2.214,2.565,20.237,3.219,4.463,2.143,10.808,6.171,13.918,4.648,2.282,14.081,16.545,5.797,2.66,2.364,11.885
912,6.638,2.595,8.891,4.977,0.898,3.903,4.375,1.608,2.518,3.896,21.577,2.735,4.587,2.649,10.964,5.506,10.773,5.186,2.203,14.691,15.176,5.761,3.204,2.605,12.596
913,8.407,2.571,9.148,4.859,0.908,4.232,3.994,1.516,2.879,5.686,22.786,2.281,4.639,3.232,11.1,5.358,7.607,5.609,2.124,15.617,12.905,5.302,4.094,2.753,13.383
914,10.513,2.523,9.834,4.773,0.975,4.863,3.785,1.464,3.285,7.628,23.676,1.903,4.643,3.708,11.134,5.681,5.228,5.911,2.082,16.567,10.223,4.492,5.2,2.785,14.07
915,12.4,2.482,10.925,4.665,1.083,5.63,3.899,1.459,3.522,9.195,24.1,1.611,4.648,3.929,11.054,6.298,4.189,6.287,2.091,17.268,7.707,3.499,6.253,2.712,14.467
916,13.496,2.46,12.383,4.494,1.212,6.22,4.412,1.491,3.609,9.903,24.067,1.429,4.687,3.889,10.916,7.002,4.66,6.957,2.169,17.547,5.872,2.506,6.945,2.57,14.467
917,13.392,2.487,13.503,4.244,1.339,6.327,5.266,1.564,3.472,9.511,23.773,1.369,4.748,3.754,10.801,7.642,6.338,7.964,2.316,17.396,4.986,1.719,7.136,2.456,14.142
918,12.055,2.591,13.91,3.904,1.431,5.92,6.24,1.676,3.248,8.24,23.476,1.398,4.788,3.75,10.726,8.058,8.474,9.118,2.47,16.944,5.125,1.333,6.874,2.467,13.717
919,9.848,2.799,13.349,3.488,1.465,5.25,7.002,1.827,3.069,6.66,23.347,1.465,4.762,4.005,10.628,8.291,10.212,10.087,2.576,16.402,6.053,1.389,6.308,2.612,13.477
920,7.327,3.126,12.321,3.033,1.454,4.627,7.217,2.02,3.179,5.331,23.383,1.563,4.66,4.489,10.409,8.354,10.86,10.505,2.598,15.984,7.302,1.819,5.62,2.831,13.625
921,5.05,3.573,11.371,2.625,1.434,4.342,6.722,2.233,3.571,4.653,23.425,1.699,4.515,4.999,10.011,8.565,10.199,10.202,2.523,15.853,8.201,2.414,4.97,3.017,14.178
922,3.353,4.109,11.23,2.388,1.434,4.495,5.622,2.423,4.249,4.738,23.284,1.893,4.387,5.31,9.459,9.002,8.556,9.287,2.37,16.042,8.368,2.95,4.384,3.098,14.961
923,2.241,4.647,11.941,2.451,1.459,4.97,4.298,2.523,4.903,5.498,22.884,2.16,4.326,5.326,8.87,9.624,6.626,8.055,2.183,16.447,7.986,3.252,3.837,3.097,15.668
924,1.564,5.082,13.294,2.954,1.5,5.493,3.177,2.484,5.355,6.708,22.344,2.468,4.334,5.071,8.408,10.149,5.117,6.81,2.002,16.888,7.694,3.22,3.349,3.101,16.004
925,1.197,5.328,14.705,3.937,1.545,5.822,2.554,2.303,5.384,8.057,22.015,2.743,4.37,4.652,8.195,10.317,4.403,5.765,1.839,17.191,7.993,2.913,3.01,3.206,15.808
926,1.207,5.374,15.755,5.271,1.593,5.921,2.448,2.036,4.989,9.264,22.331,2.921,4.384,4.181,8.228,9.883,4.39,4.971,1.693,17.234,9.119,2.582,3.012,3.445,15.104
927,1.925,5.276,16.168,6.731,1.648,5.957,2.591,1.767,4.241,10.06,23.521,2.979,4.363,3.716,8.397,8.88,4.661,4.399,1.549,16.987,10.526,2.537,3.615,3.779,14.064
928,3.663,5.108,16.066,8.135,1.714,6.1,2.695,1.575,3.389,10.27,25.414,2.954,4.332,3.27,8.561,7.463,4.816,3.982,1.399,16.539,11.719,3.019,4.974,4.098,12.958
929,6.422,4.932,15.476,9.327,1.788,6.48,2.67,1.5,2.737,9.867,27.463,2.932,4.323,2.869,8.64,6.016,4.669,3.691,1.245,16.032,12.032,4.15,6.979,4.254,12.051
930,9.71,4.762,14.453,10.172,1.867,6.925,2.554,1.533,2.488,8.988,28.968,3.018,4.336,2.563,8.651,4.817,4.183,3.575,1.118,15.578,11.277,5.837,9.237,4.129,11.52
931,12.744,4.612,13.105,10.574,1.94,7.234,2.45,1.641,2.677,7.857,29.368,3.261,4.334,2.364,8.672,4.161,3.492,3.69,1.082,15.231,9.757,7.759,11.155,3.708,11.449
932,14.695,4.493,11.643,10.461,1.991,7.18,2.423,1.782,3.184,6.675,28.471,3.606,4.262,2.253,8.792,4.1,2.81,3.988,1.207,15.017,7.904,9.503,12.113,3.098,11.826
933,15.266,4.424,10.686,9.836,2.007,6.71,2.465,1.918,3.769,5.562,26.535,3.916,4.098,2.215,9.046,4.613,2.298,4.331,1.518,14.962,6.29,10.678,11.732,2.462,12.563
934,14.686,4.388,10.914,8.799,1.991,5.84,2.533,2.038,4.199,4.593,24.163,4.027,3.884,2.237,9.405,5.417,1.976,4.532,1.952,15.088,5.178,11.112,10.134,1.961,13.506
935,13.445,4.341,12.573,7.492,1.951,4.744,2.577,2.148,4.37,3.83,22.027,3.85,3.709,2.308,9.806,6.159,1.769,4.434,2.377,15.392,4.844,10.875,7.934,1.689,14.449
936,12.161,4.237,15.293,6.047,1.897,3.714,2.544,2.27,4.27,3.31,20.616,3.435,3.645,2.419,10.171,6.594,1.67,3.983,2.641,15.801,5.362,10.136,5.863,1.634,15.185
937,11.639,4.08,18.72,4.646,1.829,3.078,2.422,2.422,4.067,3.125,20.076,2.97,3.695,2.561,10.422,6.526,1.743,3.25,2.648,16.145,6.674,9.191,4.507,1.717,15.573
938,12.449,3.924,22.656,3.452,1.744,3.051,2.205,2.603,3.901,3.258,20.212,2.677,3.792,2.706,10.493,6.034,2.036,2.414,2.406,16.22,8.736,8.325,4.073,1.842,15.6
939,14.646,3.849,27.008,2.6,1.639,3.61,1.91,2.777,4.034,3.563,20.66,2.693,3.837,2.802,10.348,5.351,2.511,1.716,2.023,15.898,11.065,7.754,4.451,1.95,15.357
940,17.652,3.926,31.828,2.098,1.52,4.615,1.667,2.869,4.561,3.926,21.065,2.974,3.765,2.769,9.984,4.769,3.035,1.337,1.649,15.192,13.014,7.546,5.288,2.042,14.947
941,20.422,4.144,36.586,1.852,1.391,5.808,1.725,2.814,5.677,4.306,21.185,3.324,3.582,2.596,9.45,4.353,3.432,1.32,1.398,14.265,13.859,7.621,6.119,2.141,14.422
942,21.881,4.391,40.489,1.759,1.251,6.778,2.256,2.584,7.401,4.712,20.91,3.512,3.348,2.347,8.853,4.121,3.584,1.57,1.289,13.374,13.319,7.75,6.615,2.25,13.785
943,21.226,4.486,42.192,1.832,1.109,7.339,3.252,2.192,9.517,5.09,20.288,3.461,3.144,2.103,8.319,4.033,3.489,1.941,1.268,12.742,11.411,7.711,6.624,2.331,13.026
944,18.364,4.297,40.393,2.092,0.994,7.305,4.485,1.711,11.534,5.291,19.468,3.298,3.026,1.965,7.95,3.996,3.235,2.276,1.268,12.434,8.869,7.364,6.149,2.349,12.146
945,14.091,3.836,34.956,2.527,0.943,6.886,5.606,1.253,12.912,5.177,18.62,3.258,3.005,1.99,7.783,4.005,2.944,2.501,1.266,12.351,6.308,6.655,5.393,2.306,11.17
946,9.741,3.253,26.975,3.069,0.976,6.238,6.317,0.916,13.168,4.702,17.867,3.53,3.044,2.166,7.778,4.163,2.712,2.625,1.286,12.322,4.311,5.714,4.678,2.242,10.179
947,6.386,2.745,18.558,3.571,1.075,5.634,6.495,0.754,12.217,3.898,17.279,4.065,3.089,2.428,7.862,4.616,2.619,2.674,1.357,12.233,3.143,4.825,4.254,2.206,9.304
948,4.543,2.461,11.467,3.887,1.198,5.248,6.185,0.751,10.406,2.944,16.869,4.626,3.106,2.657,7.983,5.346,2.751,2.643,1.489,12.087,2.692,4.257,4.148,2.236,8.67
949,4.138,2.421,7.578,3.927,1.301,5.382,5.556,0.839,8.335,2.206,16.578,4.916,3.091,2.745,8.127,6.216,3.202,2.515,1.658,11.965,2.718,4.102,4.198,2.358,8.34
950,4.686,2.507,6.906,3.712,1.358,6.026,4.837,0.954,6.614,1.952,16.298,4.718,3.054,2.633,8.298,6.98,3.967,2.278,1.81,11.952,3.032,4.259,4.241,2.554,8.283
951,5.613,2.555,8.849,3.397,1.381,7.106,4.225,1.076,5.507,2.244,15.924,4.026,3.011,2.36,8.465,7.501,4.874,1.937,1.895,12.062,3.559,4.541,4.189,2.797,8.403
952,6.602,2.492,12.007,3.195,1.39,8.299,3.821,1.224,4.991,2.996,15.411,3.042,2.965,2.041,8.549,7.759,5.686,1.535,1.889,12.241,4.257,4.76,4.053,3.046,8.605
953,7.408,2.344,14.963,3.259,1.402,9.1,3.619,1.419,4.757,3.938,14.811,2.055,2.911,1.815,8.465,7.849,6.224,1.162,1.8,12.422,5.16,4.756,3.879,3.239,8.834
954,7.82,2.173,16.672,3.585,1.42,9.099,3.535,1.656,4.61,4.788,14.295,1.293,2.856,1.783,8.189,7.96,6.399,0.905,1.656,12.576,6.339,4.55,3.719,3.332,9.065
955,7.72,2.019,16.751,4.05,1.428,8.174,3.526,1.899,4.252,5.376,14.1,0.859,2.825,1.947,7.785,8.256,6.25,0.81,1.483,12.724,7.804,4.302,3.578,3.316,9.274
956,7.082,1.91,15.181,4.508,1.409,6.541,3.638,2.086,3.758,5.656,14.409,0.796,2.844,2.239,7.38,8.785,5.946,0.858,1.303,12.908,9.233,4.257,3.435,3.206,9.431
957,6.09,1.837,12.648,4.829,1.36,4.813,3.908,2.16,3.241,5.646,15.201,1.093,2.924,2.54,7.111,9.565,5.824,0.975,1.13,13.154,10.271,4.553,3.27,3.035,9.497
958,5.182,1.767,10.146,4.945,1.307,3.823,4.275,2.096,2.931,5.464,16.213,1.675,3.053,2.732,7.064,10.356,6.188,1.08,0.976,13.436,10.783,5.145,3.095,2.848,9.46
959,4.875,1.711,8.459,4.867,1.297,4.155,4.621,1.922,2.938,5.305,17.044,2.398,3.191,2.751,7.232,10.919,7.056,1.135,0.856,13.68,10.903,5.855,2.928,2.685,9.346
960,5.423,1.706,8.036,4.654,1.372,5.893,4.793,1.71,3.33,5.295,17.373,3.047,3.301,2.597,7.532,11.036,8.113,1.143,0.773,13.799,10.987,6.462,2.784,2.553,9.232
961,6.572,1.789,9.041,4.37,1.536,8.554,4.675,1.538,4.062,5.455,17.125,3.415,3.374,2.364,7.855,10.618,8.925,1.154,0.727,13.735,11.265,6.766,2.647,2.434,9.21
962,7.775,1.957,11.274,4.063,1.749,11.336,4.339,1.446,4.984,5.678,16.495,3.389,3.439,2.173,8.1,9.715,9.231,1.211,0.73,13.485,11.795,6.702,2.5,2.303,9.355
963,8.482,2.156,14.302,3.769,1.941,13.493,4.06,1.43,5.902,5.817,15.831,2.992,3.533,2.119,8.195,8.377,9.007,1.32,0.792,13.082,12.449,6.348,2.348,2.166,9.687
964,8.395,2.319,17.276,3.553,2.039,14.66,4.177,1.451,6.695,5.742,15.45,2.369,3.672,2.21,8.093,6.828,8.362,1.44,0.918,12.557,13.099,5.831,2.218,2.067,10.148
965,7.626,2.426,19.204,3.512,2.0,14.902,4.85,1.47,7.325,5.389,15.491,1.726,3.834,2.395,7.791,5.358,7.464,1.543,1.117,11.949,13.654,5.382,2.138,2.039,10.615
966,6.572,2.51,19.572,3.733,1.827,14.555,5.875,1.461,7.846,4.847,15.881,1.234,3.971,2.6,7.343,4.232,6.481,1.636,1.365,11.333,14.116,5.261,2.126,2.064,10.948
967,5.843,2.612,18.648,4.167,1.571,14.059,6.782,1.411,8.339,4.327,16.416,0.962,4.032,2.748,6.849,3.628,5.559,1.758,1.617,10.815,14.566,5.567,2.198,2.101,11.055
968,6.118,2.739,17.338,4.623,1.309,13.578,7.118,1.323,8.832,4.055,16.899,0.913,3.992,2.793,6.431,3.522,4.753,1.958,1.84,10.509,15.009,6.205,2.317,2.146,10.932
969,7.833,2.837,16.91,4.918,1.104,13.098,6.689,1.219,9.227,4.222,17.252,1.053,3.875,2.702,6.185,3.871,4.079,2.249,2.026,10.486,15.474,7.044,2.465,2.223,10.648
970,10.821,2.847,17.979,4.948,0.986,12.257,5.671,1.135,9.321,4.853,17.506,1.356,3.737,2.489,6.156,4.49,3.563,2.632,2.184,10.713,15.792,7.845,2.675,2.36,10.301
971,14.298,2.744,20.215,4.715,0.957,10.681,4.587,1.103,9.031,5.753,17.715,1.816,3.644,2.237,6.323,5.307,3.22,3.1,2.313,11.048,15.769,8.296,2.956,2.536,9.968
972,17.311,2.573,22.509,4.335,0.982,8.411,3.985,1.133,8.458,6.629,17.899,2.408,3.627,2.084,6.609,6.334,3.055,3.639,2.399,11.297,15.484,8.099,3.283,2.694,9.692
973,18.975,2.437,23.788,4.025,1.04,6.025,4.154,1.224,7.883,7.166,18.037,3.128,3.669,2.14,6.923,7.585,2.984,4.236,2.42,11.316,15.18,7.3,3.639,2.759,9.486
974,18.776,2.443,23.709,3.891,1.12,4.239,4.933,1.373,7.719,7.172,18.092,3.966,3.716,2.432,7.195,8.976,2.941,4.914,2.355,11.065,14.949,6.193,4.012,2.69,9.335
975,16.711,2.649,22.596,3.844,1.201,3.541,5.844,1.565,8.183,6.623,18.015,4.867,3.726,2.919,7.404,10.266,2.871,5.653,2.207,10.626,14.888,5.055,4.396,2.492,9.206
976,13.377,3.048,20.946,3.757,1.266,4.01,6.483,1.759,9.187,5.734,17.752,5.735,3.687,3.536,7.564,11.112,2.767,6.325,2.021,10.148,14.872,4.083,4.801,2.228,9.055
977,9.774,3.568,19.269,3.528,1.312,5.393,6.765,1.898,10.403,4.781,17.279,6.43,3.608,4.232,7.687,11.242,2.639,6.739,1.878,9.757,14.815,3.43,5.197,1.976,8.854
978,6.801,4.12,17.698,3.171,1.347,7.05,6.963,1.949,11.478,4.012,16.631,6.795,3.506,4.972,7.749,10.655,2.532,6.711,1.864,9.495,14.585,3.108,5.517,1.8,8.604
979,4.888,4.619,15.934,2.802,1.375,8.463,7.46,1.92,12.107,3.607,15.868,6.726,3.39,5.66,7.698,9.571,2.542,6.182,2.031,9.307,14.16,3.062,5.72,1.716,8.307
980,3.958,4.986,13.702,2.585,1.399,9.34,8.417,1.866,12.224,3.627,15.042,6.23,3.257,6.225,7.482,8.409,2.749,5.256,2.367,9.1,13.573,3.239,5.771,1.685,7.958
981,3.656,5.135,11.278,2.604,1.42,9.596,9.676,1.845,11.975,4.01,14.183,5.441,3.093,6.596,7.077,7.419,3.16,4.148,2.79,8.802,12.968,3.523,5.646,1.651,7.545
982,3.692,5.027,9.435,2.812,1.448,9.403,10.808,1.877,11.584,4.578,13.302,4.554,2.879,6.677,6.499,6.79,3.688,3.141,3.189,8.378,12.274,3.789,5.326,1.591,7.049
983,3.914,4.696,9.002,3.063,1.505,8.935,11.291,1.962,11.402,5.094,12.389,3.74,2.611,6.4,5.806,6.542,4.133,2.436,3.443,7.834,11.362,3.964,4.805,1.537,6.465
984,4.161,4.275,10.02,3.205,1.6,8.472,10.773,2.096,11.561,5.452,11.432,3.075,2.308,5.79,5.079,6.561,4.253,2.098,3.476,7.204,10.043,3.958,4.128,1.534,5.802
985,4.388,3.998,12.056,3.173,1.716,8.084,9.285,2.269,11.976,5.587,10.446,2.522,2.007,4.976,4.418,6.745,4.066,2.059,3.302,6.542,8.346,3.743,3.396,1.623,5.095
986,4.552,4.097,14.218,3.02,1.815,7.685,7.268,2.462,12.421,5.519,9.474,1.997,1.741,4.15,3.897,7.031,3.822,2.217,3.015,5.919,6.611,3.505,2.816,1.827,4.42
987,4.674,4.657,15.884,2.895,1.842,7.139,5.353,2.645,12.682,5.413,8.592,1.476,1.523,3.527,3.539,7.287,3.847,2.497,2.758,5.405,5.348,3.492,2.615,2.141,3.872
988,4.829,5.518,16.925,2.95,1.76,6.378,3.989,2.761,12.588,5.453,7.868,1.044,1.354,3.163,3.322,7.372,4.344,2.889,2.655,5.04,4.819,3.841,2.914,2.513,3.516
989,5.049,6.353,17.629,3.213,1.565,5.409,3.282,2.764,12.106,5.725,7.311,0.756,1.231,3.004,3.193,7.231,5.222,3.397,2.756,4.812,4.95,4.476,3.629,2.86,3.35
990,5.323,6.837,18.2,3.586,1.287,4.323,3.176,2.642,11.308,6.17,6.875,0.615,1.156,2.98,3.084,6.84,6.095,3.947,3.021,4.656,5.414,5.191,4.457,3.072,3.305
991,5.578,6.81,18.945,3.914,0.992,3.297,3.561,2.406,10.286,6.546,6.492,0.59,1.123,3.06,2.942,6.226,6.573,4.398,3.34,4.484,5.793,5.774,5.023,3.082,3.276
992,5.809,6.298,20.049,4.041,0.753,2.699,4.293,2.122,9.185,6.663,6.103,0.621,1.121,3.177,2.752,5.693,6.483,4.629,3.598,4.23,5.899,6.094,5.076,2.904,3.186
993,6.206,5.496,21.492,3.93,0.627,2.968,5.161,1.891,8.03,6.535,5.693,0.638,1.134,3.246,2.536,5.626,5.979,4.581,3.715,3.883,5.937,6.134,4.6,2.633,3.008
994,6.925,4.678,23.371,3.655,0.629,4.354,5.915,1.786,6.915,6.359,5.284,0.609,1.142,3.197,2.34,6.217,5.404,4.27,3.662,3.489,6.25,5.977,3.751,2.404,2.772
995,7.958,4.092,25.38,3.36,0.736,6.636,6.302,1.804,5.851,6.324,4.926,0.549,1.132,3.036,2.206,7.295,5.043,3.776,3.443,3.126,7.025,5.712,2.819,2.313,2.545
996,9.11,3.86,26.912,3.146,0.893,9.256,6.132,1.884,4.878,6.433,4.67,0.493,1.101,2.824,2.155,8.468,5.029,3.243,3.098,2.86,8.175,5.429,2.123,2.376,2.392
997,10.026,3.956,27.483,3.063,1.04,11.322,5.388,1.952,4.011,6.535,4.537,0.478,1.058,2.646,2.175,9.175,5.277,2.847,2.72,2.719,9.313,5.219,1.858,2.538,2.347
998,10.263,4.236,26.506,3.076,1.133,12.269,4.266,1.969,3.281,6.366,4.505,0.557,1.025,2.548,2.235,9.106,5.585,2.725,2.441,2.696,10.108,5.142,1.999,2.719,2.403
999,9.597,4.557,23.981,3.111,1.161,11.706,3.096,1.938,2.673,5.738,4.523,0.759,1.021,2.513,2.301,8.298,5.824,2.893,2.388,2.752,10.401,5.2,2.348,2.851,2.511
1000,8.15,4.861,19.895,3.118,1.148,9.882,2.187,1.882,2.176,4.693,4.533,1.073,1.05,2.51,2.349,7.158,5.959,3.279,2.618,2.844,10.483,5.375,2.691,2.891,2.612
1001,6.425,5.094,15.165,3.128,1.139,7.435,1.711,1.829,1.857,3.492,4.49,1.453,1.098,2.488,2.364,6.298,6.016,3.753,3.064,2.928,10.71,5.626,2.845,2.819,2.665
1002,5.082,5.193,10.558,3.199,1.183,5.103,1.641,1.806,1.882,2.467,4.368,1.823,1.136,2.398,2.348,6.222,6.044,4.117,3.561,2.962,11.235,5.832,2.709,2.657,2.652
1003,4.629,5.107,7.059,3.403,1.28,3.322,1.841,1.843,2.376,1.819,4.153,2.201,1.144,2.224,2.324,6.975,6.058,4.216,3.925,2.924,11.82,5.861,2.382,2.473,2.581
1004,5.049,4.81,5.027,3.77,1.386,2.3,2.155,1.962,3.284,1.553,3.85,2.721,1.118,1.994,2.321,8.162,6.021,4.0,4.038,2.816,12.036,5.736,2.051,2.33,2.473
1005,5.937,4.355,4.305,4.245,1.445,1.893,2.53,2.149,4.406,1.504,3.494,3.513,1.073,1.812,2.355,9.19,5.922,3.53,3.89,2.66,11.645,5.66,1.87,2.256,2.353
1006,6.767,3.872,4.527,4.722,1.425,1.867,3.015,2.349,5.504,1.546,3.147,4.565,1.031,1.794,2.417,9.482,5.762,3.028,3.581,2.486,10.535,5.77,1.964,2.251,2.235
1007,7.149,3.503,5.346,5.129,1.337,2.097,3.65,2.488,6.395,1.725,2.856,5.687,1.002,1.995,2.467,8.869,5.543,2.8,3.239,2.321,9.043,6.055,2.394,2.304,2.116
1008,6.988,3.327,6.537,5.434,1.225,2.598,4.41,2.518,7.011,2.158,2.634,6.616,0.986,2.359,2.45,7.536,5.311,3.082,2.949,2.173,7.703,6.378,3.145,2.39,1.981
1009,6.421,3.349,7.947,5.585,1.142,3.341,5.137,2.433,7.448,2.949,2.454,7.095,0.971,2.755,2.324,5.909,5.008,3.91,2.726,2.036,6.881,6.471,4.202,2.481,1.826
1010,5.68,3.513,9.297,5.55,1.129,4.231,5.616,2.264,7.808,4.125,2.289,6.989,0.949,3.058,2.086,4.553,4.568,5.094,2.521,1.913,6.616,6.158,5.58,2.553,1.678
1011,5.004,3.71,10.241,5.32,1.192,5.221,5.677,2.071,8.113,5.574,2.116,6.331,0.917,3.246,1.784,3.863,4.07,6.364,2.291,1.823,6.652,5.423,7.206,2.593,1.581
1012,4.552,3.827,10.611,4.892,1.296,6.215,5.297,1.914,8.302,7.071,1.921,5.333,0.879,3.371,1.494,3.973,3.69,7.403,2.046,1.788,6.732,4.38,8.843,2.591,1.564
1013,4.384,3.81,10.674,4.336,1.389,7.098,4.627,1.816,8.306,8.29,1.729,4.272,0.84,3.506,1.283,4.63,3.59,7.93,1.821,1.811,6.622,3.245,10.132,2.531,1.627
1014,4.624,3.677,10.983,3.781,1.429,7.791,3.898,1.762,8.1,8.942,1.612,3.341,0.802,3.673,1.19,5.409,3.795,7.824,1.639,1.872,6.264,2.253,10.721,2.394,1.743
1015,5.326,3.481,12.161,3.37,1.401,8.256,3.325,1.708,7.772,8.926,1.649,2.596,0.769,3.808,1.202,5.865,4.167,7.174,1.508,1.93,5.736,1.589,10.433,2.178,1.858
1016,6.578,3.259,14.047,3.202,1.306,8.452,3.0,1.622,7.453,8.397,1.874,1.986,0.746,3.794,1.263,5.737,4.531,6.216,1.405,1.938,5.212,1.374,9.342,1.908,1.918
1017,8.432,3.042,16.274,3.255,1.162,8.34,2.884,1.511,7.224,7.751,2.245,1.448,0.741,3.559,1.309,5.092,4.753,5.266,1.309,1.87,4.814,1.596,7.735,1.633,1.881
1018,10.732,2.851,17.834,3.33,1.003,7.894,2.859,1.398,7.099,7.346,2.668,0.995,0.758,3.128,1.299,4.128,4.776,4.59,1.231,1.737,4.696,2.131,6.033,1.411,1.751
1019,13.12,2.719,18.014,3.256,0.874,7.177,2.827,1.298,7.091,7.291,3.048,0.684,0.798,2.623,1.23,3.227,4.59,4.343,1.217,1.579,4.878,2.861,4.645,1.291,1.568
1020,15.171,2.682,16.581,2.981,0.798,6.323,2.759,1.212,7.114,7.381,3.321,0.527,0.85,2.253,1.136,2.658,4.278,4.517,1.32,1.442,5.366,3.682,3.834,1.289,1.391
1021,16.632,2.759,14.287,2.681,0.785,5.526,2.637,1.16,7.026,7.268,3.466,0.518,0.905,2.192,1.072,2.646,3.98,4.965,1.556,1.362,6.066,4.521,3.653,1.394,1.282
1022,17.507,2.93,11.957,2.598,0.827,5.006,2.501,1.179,6.778,6.705,3.499,0.668,0.956,2.464,1.082,3.218,3.832,5.454,1.885,1.353,6.715,5.368,3.929,1.584,1.284
1023,17.971,3.137,10.33,2.894,0.91,4.829,2.426,1.293,6.434,5.723,3.472,0.988,0.997,2.945,1.186,4.329,3.904,5.733,2.225,1.415,7.025,6.22,4.347,1.827,1.41
1024,18.09,3.322,9.447,3.5,1.026,5.101,2.414,1.497,6.07,4.601,3.454,1.445,1.02,3.407,1.374,5.735,4.072,5.621,2.501,1.536,6.865,7.063,4.678,2.078,1.638
1025,17.841,3.48,9.041,4.154,1.161,5.688,2.475,1.754,5.728,3.681,3.492,1.939,1.021,3.661,1.617,7.136,4.182,5.1,2.672,1.701,6.38,7.806,4.793,2.293,1.915
1026,17.099,3.631,8.84,4.593,1.28,6.375,2.609,2.008,5.484,3.191,3.59,2.337,0.997,3.603,1.868,8.229,4.191,4.336,2.738,1.885,6.07,8.273,4.66,2.451,2.182
1027,15.716,3.788,8.896,4.702,1.352,6.851,2.775,2.204,5.331,3.139,3.705,2.517,0.945,3.236,2.072,8.906,4.097,3.509,2.72,2.054,6.413,8.343,4.335,2.571,2.383
1028,13.769,3.941,9.481,4.517,1.36,6.952,2.898,2.316,5.252,3.374,3.773,2.467,0.876,2.701,2.183,9.187,3.958,2.76,2.644,2.179,7.727,8.063,3.965,2.691,2.483
1029,11.62,4.076,10.627,4.192,1.31,6.624,2.925,2.351,5.159,3.773,3.758,2.288,0.812,2.211,2.187,9.169,3.783,2.148,2.539,2.264,9.807,7.619,3.693,2.853,2.48
1030,9.844,4.169,11.964,3.893,1.227,5.907,2.853,2.335,4.915,4.249,3.68,2.125,0.779,1.937,2.11,9.018,3.608,1.661,2.422,2.343,12.039,7.213,3.601,3.086,2.403
1031,8.949,4.192,13.064,3.702,1.14,4.941,2.741,2.294,4.526,4.778,3.6,2.089,0.789,1.931,1.999,8.801,3.473,1.258,2.285,2.452,13.624,6.946,3.618,3.381,2.297
1032,9.03,4.126,13.316,3.592,1.062,3.976,2.717,2.256,4.13,5.345,3.588,2.21,0.834,2.112,1.912,8.568,3.37,0.924,2.131,2.615,14.001,6.686,3.597,3.702,2.212
1033,9.617,3.966,12.552,3.492,0.992,3.291,2.913,2.256,3.914,5.84,3.694,2.406,0.893,2.385,1.898,8.159,3.299,0.692,1.998,2.836,13.138,6.214,3.464,4.003,2.183
1034,10.045,3.719,11.151,3.317,0.926,3.11,3.353,2.311,3.986,6.088,3.902,2.542,0.944,2.682,1.972,7.62,3.303,0.603,1.943,3.094,11.553,5.438,3.213,4.234,2.229
1035,9.904,3.414,9.869,3.123,0.859,3.36,3.893,2.412,4.407,5.919,4.139,2.517,0.975,2.972,2.113,6.971,3.47,0.632,2.005,3.35,10.028,4.431,2.822,4.349,2.351
1036,9.154,3.106,9.39,3.112,0.788,3.819,4.342,2.521,5.107,5.292,4.318,2.361,0.992,3.207,2.271,6.288,3.876,0.729,2.17,3.561,9.117,3.564,2.352,4.323,2.541
1037,8.318,2.897,9.742,3.453,0.73,4.25,4.605,2.586,5.962,4.382,4.391,2.169,1.006,3.335,2.396,5.773,4.534,0.86,2.383,3.689,8.88,3.342,1.879,4.158,2.768
