itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
430,6.613,1.174,6.307,10.531,1.029,4.993,0.706,0.416,2.937,2.563,0.277,2.573,0.319,0.846,0.19,5.253,17.451,5.831,0.919,0.259,12.398,10.241,3.462,1.076,0.413
431,5.412,0.953,5.385,8.273,0.841,4.19,0.797,0.394,2.755,1.934,0.238,1.871,0.28,0.798,0.21,4.546,16.318,5.284,0.788,0.254,10.017,9.925,2.699,0.9,0.356
432,4.411,0.725,4.626,6.054,0.657,3.532,0.924,0.369,2.349,1.344,0.208,1.196,0.253,0.694,0.233,4.086,16.115,4.351,0.729,0.245,7.988,9.301,1.949,0.721,0.294
433,4.011,0.549,4.278,4.62,0.531,3.304,1.107,0.37,1.893,0.977,0.198,0.713,0.243,0.56,0.253,3.899,16.284,3.309,0.73,0.239,6.69,8.859,1.415,0.597,0.241
434,4.505,0.484,4.457,4.586,0.501,3.685,1.353,0.425,1.561,0.994,0.212,0.573,0.252,0.439,0.266,3.987,16.223,2.506,0.793,0.242,6.169,8.954,1.266,0.576,0.205
435,5.962,0.558,5.051,6.199,0.586,4.593,1.645,0.549,1.456,1.445,0.251,0.841,0.279,0.377,0.271,4.283,15.502,2.188,0.924,0.254,6.173,9.665,1.538,0.681,0.186
436,8.074,0.754,5.773,9.118,0.77,5.78,1.925,0.725,1.553,2.224,0.302,1.444,0.317,0.401,0.268,4.541,13.995,2.389,1.106,0.273,6.425,10.776,2.115,0.895,0.18
437,10.236,1.011,6.329,12.432,1.01,6.884,2.122,0.909,1.718,3.107,0.35,2.204,0.355,0.504,0.258,4.441,11.927,2.968,1.302,0.291,6.737,11.861,2.799,1.169,0.183
438,11.711,1.258,6.512,15.008,1.245,7.556,2.187,1.042,1.807,3.842,0.383,2.921,0.384,0.651,0.244,3.887,9.763,3.67,1.47,0.302,7.098,12.481,3.382,1.421,0.191
439,12.03,1.426,6.373,16.046,1.409,7.757,2.108,1.08,1.741,4.201,0.397,3.393,0.401,0.779,0.23,3.069,7.972,4.207,1.567,0.308,7.414,12.292,3.684,1.572,0.203
440,11.101,1.472,6.062,15.292,1.455,7.718,1.913,1.013,1.559,4.065,0.396,3.482,0.408,0.831,0.221,2.319,6.709,4.351,1.571,0.31,7.661,11.188,3.595,1.568,0.221
441,9.254,1.39,5.776,13.111,1.37,7.594,1.661,0.868,1.317,3.501,0.39,3.178,0.415,0.78,0.222,1.84,5.854,4.029,1.482,0.316,7.709,9.318,3.108,1.405,0.25
442,7.097,1.222,5.529,10.326,1.192,7.504,1.403,0.695,1.074,2.746,0.39,2.619,0.428,0.644,0.234,1.746,5.234,3.346,1.328,0.326,7.462,7.033,2.345,1.138,0.293
443,5.273,1.037,5.253,7.8,0.99,7.428,1.172,0.549,0.882,2.088,0.399,2.012,0.45,0.483,0.252,2.031,4.786,2.524,1.151,0.34,6.841,4.85,1.535,0.858,0.348
444,4.216,0.92,5.024,6.115,0.849,7.305,0.981,0.458,0.771,1.76,0.418,1.545,0.48,0.353,0.272,2.648,4.55,1.804,0.989,0.358,5.88,3.221,0.957,0.68,0.41
445,4.082,0.944,4.984,5.486,0.842,7.189,0.833,0.417,0.757,1.866,0.442,1.336,0.516,0.286,0.287,3.539,4.621,1.346,0.865,0.378,4.834,2.308,0.794,0.701,0.473
446,4.786,1.128,5.407,5.836,0.98,7.272,0.735,0.404,0.817,2.329,0.467,1.374,0.554,0.286,0.294,4.627,5.069,1.198,0.793,0.398,3.975,1.984,1.078,0.94,0.533
447,6.101,1.419,6.419,6.913,1.21,7.804,0.701,0.393,0.911,2.936,0.49,1.54,0.586,0.325,0.292,5.694,5.85,1.291,0.775,0.416,3.62,1.961,1.643,1.322,0.582
448,7.627,1.715,7.882,8.315,1.438,8.892,0.74,0.372,0.998,3.455,0.506,1.703,0.602,0.369,0.287,6.482,6.745,1.499,0.793,0.428,3.978,1.995,2.274,1.707,0.613
449,8.887,1.907,9.426,9.507,1.574,10.465,0.829,0.343,1.049,3.734,0.512,1.815,0.595,0.393,0.284,6.81,7.506,1.706,0.816,0.428,5.158,2.122,2.789,1.948,0.621
450,9.413,1.912,10.634,9.978,1.566,12.175,0.925,0.315,1.062,3.665,0.504,1.819,0.562,0.385,0.289,6.635,7.984,1.812,0.808,0.417,6.976,2.555,3.038,1.953,0.6
451,8.982,1.722,11.16,9.491,1.417,13.532,0.987,0.299,1.07,3.258,0.478,1.687,0.507,0.359,0.301,6.18,8.118,1.774,0.748,0.402,8.878,3.442,2.953,1.71,0.552
452,7.753,1.407,10.753,8.188,1.191,14.067,0.995,0.298,1.101,2.644,0.432,1.442,0.437,0.339,0.315,5.83,7.915,1.609,0.643,0.391,10.31,4.669,2.583,1.305,0.486
453,6.287,1.087,9.677,6.578,0.984,13.797,0.952,0.312,1.174,1.994,0.374,1.157,0.364,0.35,0.324,5.966,7.439,1.379,0.525,0.397,10.987,5.844,2.079,0.881,0.415
454,5.4,0.88,8.324,5.507,0.889,12.946,0.879,0.337,1.288,1.558,0.316,1.044,0.306,0.402,0.321,6.804,6.78,1.275,0.45,0.43,10.91,6.532,1.702,0.609,0.358
455,5.656,0.837,7.287,5.606,0.935,12.046,0.803,0.376,1.406,1.556,0.273,1.321,0.275,0.494,0.305,8.189,5.979,1.537,0.473,0.497,10.493,6.478,1.685,0.603,0.334
456,7.053,0.923,6.717,6.904,1.081,11.361,0.75,0.427,1.489,2.051,0.251,2.058,0.276,0.608,0.277,9.773,5.158,2.274,0.612,0.589,10.279,5.772,2.089,0.862,0.348
457,9.006,1.053,6.646,8.774,1.238,11.11,0.729,0.483,1.494,2.896,0.248,3.114,0.301,0.712,0.245,10.985,4.602,3.337,0.83,0.68,10.52,4.761,2.774,1.267,0.385
458,10.701,1.144,6.793,10.328,1.336,11.16,0.734,0.536,1.409,3.804,0.253,4.194,0.337,0.776,0.219,11.426,4.593,4.399,1.053,0.742,11.173,3.87,3.487,1.656,0.424
459,11.641,1.16,7.043,11.039,1.351,11.227,0.755,0.577,1.256,4.504,0.258,4.999,0.369,0.791,0.205,11.138,5.323,5.114,1.211,0.756,11.734,3.361,3.995,1.896,0.45
460,11.753,1.1,7.115,10.848,1.296,11.033,0.79,0.6,1.07,4.802,0.256,5.324,0.384,0.757,0.205,10.464,6.867,5.278,1.261,0.72,11.873,3.212,4.125,1.912,0.456
461,11.244,0.987,6.873,9.967,1.2,10.264,0.846,0.601,0.889,4.645,0.247,5.114,0.374,0.701,0.214,9.828,8.995,4.895,1.213,0.65,11.275,3.197,3.833,1.701,0.439
462,10.442,0.858,6.331,8.771,1.087,8.941,0.937,0.584,0.738,4.11,0.235,4.465,0.34,0.644,0.222,9.496,11.244,4.16,1.115,0.573,10.054,3.106,3.211,1.348,0.409
463,9.633,0.754,5.584,7.622,0.979,7.13,1.072,0.562,0.606,3.438,0.233,3.666,0.295,0.597,0.221,9.486,13.126,3.403,1.018,0.512,8.621,2.969,2.508,0.979,0.377
464,9.03,0.714,4.841,6.79,0.91,5.302,1.278,0.554,0.503,3.004,0.253,3.123,0.26,0.574,0.211,9.538,14.462,2.978,0.969,0.476,7.454,2.992,2.011,0.715,0.351
465,8.752,0.757,4.302,6.361,0.905,4.041,1.552,0.576,0.48,3.104,0.297,3.108,0.251,0.576,0.196,9.441,15.42,3.032,0.984,0.46,6.9,3.345,1.87,0.617,0.336
466,8.98,0.872,4.251,6.474,0.975,3.905,1.843,0.631,0.567,3.758,0.356,3.617,0.272,0.586,0.189,9.134,16.308,3.419,1.041,0.453,7.065,4.125,2.086,0.671,0.328
467,10.015,1.035,4.73,7.473,1.115,5.068,2.067,0.7,0.76,4.696,0.414,4.396,0.311,0.581,0.192,8.747,17.492,3.818,1.102,0.44,7.84,5.287,2.502,0.805,0.321
468,12.096,1.206,5.784,9.685,1.297,7.37,2.143,0.756,1.001,5.48,0.456,5.053,0.351,0.544,0.206,8.542,19.04,3.916,1.125,0.417,8.889,6.632,2.871,0.934,0.309
469,15.117,1.348,7.087,13.116,1.463,10.147,2.042,0.777,1.215,5.767,0.471,5.296,0.374,0.475,0.221,8.747,20.76,3.624,1.108,0.389,9.794,7.891,3.044,1.011,0.293
470,18.352,1.427,8.319,17.09,1.556,12.547,1.801,0.752,1.314,5.385,0.455,4.971,0.375,0.408,0.23,9.308,22.247,3.053,1.084,0.359,10.048,8.75,2.954,1.029,0.276
471,20.66,1.427,8.915,20.366,1.537,13.708,1.528,0.691,1.28,4.395,0.415,4.113,0.352,0.425,0.227,9.86,22.918,2.402,1.101,0.327,9.573,8.967,2.62,1.004,0.26
472,21.082,1.352,8.834,21.693,1.4,13.378,1.334,0.624,1.154,3.107,0.363,2.967,0.316,0.608,0.215,9.992,22.316,1.912,1.183,0.295,8.357,8.486,2.154,0.961,0.252
473,19.333,1.229,8.13,20.474,1.192,11.672,1.27,0.59,0.995,1.896,0.317,1.863,0.285,0.988,0.203,9.655,20.425,1.706,1.318,0.267,6.842,7.468,1.736,0.943,0.262
474,15.875,1.11,7.088,17.039,0.991,9.173,1.309,0.618,0.875,1.052,0.295,1.108,0.271,1.494,0.201,9.027,17.773,1.74,1.473,0.25,5.27,6.18,1.548,0.983,0.301
475,11.722,1.035,6.108,12.561,0.865,6.758,1.372,0.708,0.841,0.661,0.305,0.851,0.283,1.98,0.212,8.436,15.185,1.874,1.638,0.245,4.094,5.023,1.659,1.083,0.371
476,7.977,1.019,5.458,8.428,0.839,5.08,1.394,0.829,0.913,0.599,0.347,1.028,0.318,2.288,0.234,8.083,13.28,1.976,1.828,0.252,3.551,4.449,2.001,1.209,0.46
477,5.374,1.049,5.169,5.592,0.898,4.306,1.359,0.935,1.095,0.659,0.412,1.443,0.37,2.314,0.258,7.967,12.247,2.015,2.062,0.266,3.696,4.718,2.446,1.306,0.545
478,4.051,1.099,5.056,4.255,1.012,4.253,1.326,0.983,1.384,0.714,0.486,1.911,0.427,2.067,0.277,7.861,11.846,2.034,2.326,0.282,4.337,5.734,2.89,1.326,0.602
479,3.699,1.136,5.063,4.089,1.147,4.715,1.368,0.953,1.767,0.757,0.55,2.304,0.478,1.645,0.284,7.727,11.606,2.046,2.569,0.3,5.175,7.104,3.252,1.252,0.616
480,3.873,1.133,5.246,4.619,1.265,5.553,1.526,0.852,2.191,0.812,0.589,2.576,0.511,1.181,0.283,7.622,11.247,2.065,2.709,0.317,5.901,8.345,3.519,1.102,0.588
481,4.351,1.097,5.772,5.58,1.345,6.736,1.796,0.71,2.55,0.887,0.596,2.709,0.523,0.788,0.277,7.721,10.966,2.134,2.672,0.329,6.299,9.071,3.727,0.936,0.532
482,5.164,1.081,6.638,7.009,1.393,8.075,2.114,0.563,2.722,1.022,0.576,2.773,0.513,0.524,0.277,8.113,11.302,2.362,2.441,0.331,6.228,9.178,3.92,0.842,0.474
483,6.429,1.138,7.578,9.11,1.433,9.205,2.395,0.447,2.641,1.261,0.541,2.881,0.486,0.376,0.287,8.785,12.548,2.809,2.069,0.323,5.695,8.839,4.156,0.894,0.438
484,8.17,1.278,8.214,11.999,1.478,9.827,2.575,0.377,2.332,1.582,0.504,3.061,0.447,0.293,0.307,9.622,14.475,3.476,1.663,0.309,4.896,8.443,4.461,1.102,0.429
485,10.231,1.459,8.239,15.463,1.522,9.789,2.626,0.349,1.911,1.898,0.474,3.233,0.4,0.234,0.33,10.446,16.367,4.239,1.331,0.298,4.128,8.328,4.752,1.41,0.436
486,12.258,1.605,7.567,18.852,1.538,9.103,2.561,0.344,1.528,2.127,0.452,3.29,0.352,0.189,0.346,11.106,17.33,4.884,1.155,0.298,3.598,8.597,4.899,1.713,0.442
487,13.755,1.644,6.339,21.261,1.498,7.934,2.4,0.349,1.294,2.233,0.434,3.174,0.309,0.164,0.349,11.577,16.808,5.188,1.162,0.311,3.445,9.037,4.769,1.912,0.432
488,14.266,1.55,4.892,21.944,1.391,6.602,2.173,0.359,1.226,2.217,0.416,2.91,0.275,0.176,0.339,11.944,14.886,4.995,1.311,0.331,3.653,9.322,4.355,1.95,0.404
489,13.603,1.35,3.664,20.683,1.241,5.499,1.942,0.377,1.274,2.149,0.394,2.62,0.256,0.238,0.321,12.147,12.252,4.419,1.527,0.348,4.065,9.297,3.767,1.84,0.368
490,11.93,1.109,3.018,17.859,1.091,4.928,1.801,0.41,1.378,2.119,0.368,2.476,0.249,0.356,0.304,12.029,9.785,3.706,1.732,0.357,4.516,9.06,3.204,1.646,0.339
491,9.702,0.902,3.036,14.256,0.991,4.936,1.828,0.464,1.509,2.238,0.342,2.649,0.254,0.539,0.296,11.448,8.191,3.108,1.864,0.359,4.857,8.852,2.939,1.455,0.328
492,7.456,0.781,3.474,10.704,0.971,5.164,2.042,0.541,1.683,2.549,0.323,3.183,0.261,0.778,0.297,10.297,7.728,2.806,1.896,0.354,4.991,8.802,3.09,1.325,0.339
493,5.558,0.753,3.923,7.77,1.018,5.218,2.395,0.636,1.916,2.944,0.313,3.908,0.264,1.036,0.304,8.677,8.208,2.781,1.833,0.348,4.843,8.919,3.579,1.26,0.361
494,4.177,0.786,4.115,5.695,1.078,4.953,2.776,0.742,2.213,3.237,0.308,4.532,0.257,1.258,0.311,6.988,9.21,2.922,1.717,0.34,4.426,9.09,4.102,1.221,0.382
495,3.313,0.83,4.082,4.421,1.086,4.533,3.036,0.842,2.535,3.267,0.307,4.81,0.24,1.375,0.312,5.681,10.327,3.067,1.589,0.325,3.86,9.21,4.374,1.157,0.39
496,2.856,0.853,4.001,3.7,1.014,4.173,3.062,0.917,2.788,2.972,0.307,4.615,0.22,1.35,0.307,4.933,11.195,3.094,1.477,0.301,3.314,9.143,4.225,1.04,0.38
497,2.67,0.847,4.043,3.364,0.875,4.134,2.84,0.95,2.868,2.417,0.307,3.989,0.205,1.196,0.298,4.679,11.51,2.983,1.369,0.273,2.888,8.793,3.644,0.88,0.35
498,2.656,0.82,4.331,3.354,0.709,4.519,2.453,0.93,2.701,1.769,0.31,3.124,0.202,0.959,0.288,4.575,11.089,2.75,1.243,0.252,2.593,8.178,2.82,0.716,0.308
499,2.807,0.777,4.819,3.725,0.563,5.268,2.044,0.859,2.313,1.194,0.317,2.261,0.211,0.703,0.279,4.426,10.018,2.424,1.091,0.248,2.519,7.433,2.042,0.602,0.266
500,3.124,0.741,5.357,4.467,0.484,6.266,1.784,0.752,1.817,0.871,0.329,1.687,0.229,0.486,0.27,4.279,8.717,2.094,0.941,0.266,2.789,6.754,1.624,0.599,0.235
501,3.598,0.749,5.772,5.514,0.497,7.424,1.78,0.63,1.385,0.891,0.343,1.565,0.246,0.349,0.257,4.393,7.743,1.866,0.852,0.306,3.643,6.294,1.755,0.742,0.225
502,4.281,0.827,5.919,6.859,0.599,8.628,2.019,0.518,1.112,1.228,0.358,1.887,0.26,0.312,0.239,4.889,7.456,1.82,0.866,0.357,5.143,6.132,2.396,1.01,0.238
503,5.357,0.972,5.782,8.634,0.756,9.708,2.381,0.432,1.04,1.757,0.379,2.495,0.271,0.361,0.217,5.73,7.821,1.938,0.982,0.411,7.058,6.296,3.292,1.329,0.269
504,7.047,1.15,5.511,10.988,0.918,10.519,2.699,0.377,1.102,2.298,0.406,3.158,0.284,0.46,0.197,6.63,8.462,2.108,1.166,0.458,8.855,6.67,4.094,1.599,0.31
505,9.357,1.306,5.329,13.789,1.036,10.986,2.844,0.349,1.208,2.696,0.439,3.661,0.305,0.574,0.186,7.294,8.969,2.223,1.387,0.492,9.962,6.979,4.513,1.734,0.349
506,11.923,1.384,5.435,16.508,1.078,11.035,2.758,0.334,1.257,2.858,0.471,3.886,0.335,0.659,0.19,7.558,9.051,2.206,1.611,0.509,9.969,7.002,4.429,1.69,0.376
507,14.087,1.357,5.871,18.473,1.037,10.682,2.45,0.325,1.213,2.789,0.493,3.835,0.373,0.68,0.207,7.39,8.689,2.058,1.807,0.509,8.832,6.637,3.889,1.486,0.387
508,15.191,1.231,6.687,19.121,0.932,10.142,2.004,0.319,1.098,2.571,0.5,3.573,0.412,0.633,0.234,6.896,8.024,1.832,1.943,0.497,6.938,5.966,3.09,1.188,0.388
509,15.002,1.062,7.783,18.419,0.822,9.749,1.547,0.319,0.969,2.356,0.495,3.238,0.447,0.548,0.263,6.232,7.265,1.603,1.995,0.482,5.019,5.225,2.335,0.908,0.385
510,13.845,0.963,9.258,16.861,0.826,9.901,1.184,0.328,0.868,2.342,0.493,3.0,0.478,0.481,0.29,5.674,6.754,1.481,1.962,0.47,3.689,4.87,1.999,0.785,0.386
511,12.493,1.032,10.981,15.297,1.048,10.747,0.959,0.348,0.801,2.665,0.51,2.984,0.505,0.47,0.315,5.461,6.8,1.527,1.868,0.463,3.316,5.313,2.323,0.916,0.393
512,11.656,1.285,12.769,14.389,1.496,12.059,0.863,0.379,0.751,3.323,0.547,3.203,0.527,0.522,0.339,5.712,7.581,1.698,1.741,0.46,3.784,6.632,3.237,1.298,0.401
513,11.628,1.639,14.278,14.303,2.06,13.296,0.84,0.411,0.704,4.173,0.59,3.584,0.538,0.606,0.36,6.458,9.184,1.872,1.606,0.452,4.61,8.518,4.42,1.817,0.405
514,12.177,1.963,14.988,14.682,2.558,13.792,0.815,0.431,0.655,4.98,0.615,3.986,0.529,0.676,0.376,7.618,11.555,1.983,1.48,0.428,5.339,10.331,5.464,2.287,0.398
515,12.845,2.128,14.664,15.078,2.808,13.276,0.762,0.428,0.636,5.497,0.599,4.253,0.495,0.704,0.385,9.024,14.437,2.042,1.363,0.384,5.734,11.331,5.992,2.541,0.378
516,13.382,2.067,13.185,15.301,2.715,11.761,0.705,0.403,0.689,5.567,0.536,4.272,0.438,0.695,0.383,10.321,17.293,2.104,1.243,0.325,5.809,11.103,5.812,2.484,0.348
517,13.879,1.798,10.846,15.442,2.312,9.506,0.682,0.364,0.833,5.197,0.443,4.021,0.367,0.679,0.372,10.996,19.535,2.214,1.103,0.266,5.672,9.775,4.994,2.132,0.314
518,14.487,1.428,8.139,15.629,1.754,7.026,0.717,0.323,1.049,4.565,0.347,3.597,0.299,0.694,0.358,10.596,20.76,2.406,0.939,0.22,5.482,7.819,3.815,1.608,0.29
519,15.165,1.091,5.622,15.824,1.237,4.847,0.804,0.292,1.279,3.924,0.276,3.168,0.25,0.763,0.348,9.137,21.04,2.699,0.786,0.196,5.32,5.843,2.67,1.104,0.285
520,15.63,0.892,3.681,15.826,0.911,3.372,0.916,0.281,1.463,3.43,0.246,2.862,0.231,0.886,0.343,7.206,20.827,3.027,0.709,0.198,5.159,4.303,1.908,0.804,0.302
521,15.523,0.861,2.596,15.511,0.824,2.832,1.019,0.299,1.554,3.128,0.256,2.738,0.242,1.036,0.344,5.413,20.472,3.255,0.753,0.222,4.927,3.35,1.697,0.808,0.335
522,14.752,0.948,2.369,15.058,0.911,3.341,1.084,0.347,1.554,2.952,0.289,2.751,0.274,1.172,0.344,4.252,20.034,3.278,0.918,0.261,4.742,2.858,1.951,1.089,0.37
523,13.526,1.066,2.787,14.759,1.055,4.622,1.1,0.411,1.502,2.75,0.326,2.755,0.31,1.255,0.34,3.913,19.375,3.063,1.139,0.308,4.652,2.556,2.397,1.511,0.392
524,12.181,1.144,3.566,14.738,1.154,6.29,1.09,0.472,1.446,2.418,0.35,2.631,0.337,1.266,0.325,4.297,18.293,2.668,1.332,0.354,4.782,2.245,2.759,1.894,0.392
525,11.032,1.143,4.463,14.868,1.157,7.849,1.07,0.514,1.423,1.95,0.355,2.341,0.345,1.202,0.298,5.144,16.675,2.194,1.422,0.395,5.045,1.932,2.849,2.092,0.374
526,10.158,1.088,5.217,14.74,1.088,8.826,1.05,0.524,1.437,1.452,0.347,1.952,0.337,1.088,0.265,6.101,14.546,1.789,1.41,0.433,5.426,1.71,2.707,2.075,0.353
527,9.475,1.071,5.709,13.956,1.066,8.985,1.021,0.506,1.54,1.135,0.343,1.639,0.327,0.958,0.234,7.009,12.148,1.691,1.388,0.478,5.872,1.738,2.608,1.943,0.352
528,8.931,1.184,5.939,12.491,1.213,8.372,1.003,0.476,1.81,1.183,0.367,1.593,0.336,0.847,0.212,7.858,9.946,2.081,1.477,0.545,6.384,2.199,2.891,1.859,0.393
529,8.561,1.461,5.928,10.76,1.591,7.241,1.039,0.455,2.336,1.634,0.435,1.903,0.374,0.771,0.204,8.644,8.378,2.977,1.752,0.638,6.981,3.213,3.714,1.969,0.479
530,8.465,1.843,5.851,9.414,2.14,6.093,1.162,0.454,3.131,2.321,0.542,2.437,0.436,0.725,0.205,9.383,7.62,4.149,2.183,0.743,7.659,4.738,4.894,2.309,0.585
531,8.653,2.204,5.809,8.893,2.688,5.231,1.373,0.471,4.021,3.048,0.665,2.985,0.503,0.697,0.211,9.972,7.521,5.228,2.632,0.83,8.146,6.528,6.0,2.771,0.678
532,9.021,2.407,5.807,9.224,3.031,4.791,1.617,0.49,4.803,3.66,0.764,3.344,0.548,0.679,0.214,10.296,7.757,5.818,2.917,0.865,8.318,8.202,6.556,3.148,0.724
533,9.371,2.377,5.782,10.035,3.034,4.658,1.797,0.501,5.173,4.031,0.808,3.385,0.553,0.677,0.212,10.227,8.064,5.737,2.909,0.836,7.978,9.377,6.274,3.243,0.707
534,9.578,2.132,5.669,10.881,2.704,4.615,1.834,0.501,5.006,4.101,0.786,3.123,0.515,0.692,0.203,9.837,8.363,5.077,2.597,0.751,7.147,9.868,5.224,2.989,0.635
535,9.732,1.759,5.447,11.68,2.178,4.507,1.713,0.494,4.323,3.885,0.712,2.682,0.451,0.713,0.192,9.338,8.797,4.028,2.093,0.64,5.969,9.755,3.805,2.468,0.53
536,10.101,1.369,5.119,12.675,1.636,4.326,1.471,0.487,3.367,3.458,0.618,2.212,0.382,0.723,0.181,9.085,9.757,2.867,1.567,0.537,4.788,9.339,2.45,1.831,0.423
537,10.881,1.057,4.904,14.095,1.226,4.419,1.18,0.484,2.449,2.958,0.537,1.823,0.329,0.718,0.173,9.524,11.789,1.868,1.174,0.463,4.107,8.975,1.478,1.256,0.34
538,12.016,0.876,4.788,15.923,1.015,4.966,0.919,0.482,1.795,2.566,0.488,1.58,0.306,0.728,0.165,10.835,15.327,1.269,1.005,0.424,4.142,8.901,1.052,0.894,0.293
539,13.233,0.837,4.725,17.841,0.981,6.011,0.749,0.472,1.474,2.39,0.47,1.475,0.314,0.779,0.16,12.747,20.227,1.137,1.057,0.406,4.856,9.164,1.105,0.816,0.282
540,14.273,0.917,4.688,19.52,1.046,7.5,0.709,0.455,1.408,2.437,0.469,1.466,0.349,0.875,0.158,14.653,25.661,1.41,1.26,0.393,6.087,9.679,1.438,0.994,0.298
541,14.968,1.08,4.65,20.74,1.136,9.141,0.799,0.436,1.477,2.654,0.467,1.539,0.398,0.994,0.163,15.78,30.272,1.952,1.516,0.374,7.515,10.295,1.882,1.324,0.326
542,15.204,1.273,4.49,21.381,1.204,10.411,0.968,0.421,1.546,2.897,0.455,1.661,0.449,1.081,0.177,15.597,32.78,2.613,1.719,0.353,8.738,10.823,2.292,1.659,0.353
543,14.925,1.432,4.155,21.38,1.217,10.822,1.163,0.415,1.516,2.98,0.434,1.763,0.488,1.096,0.199,14.032,32.68,3.193,1.78,0.333,9.31,11.122,2.518,1.866,0.367
544,14.075,1.495,3.65,20.61,1.164,10.126,1.339,0.411,1.37,2.794,0.408,1.788,0.503,1.037,0.224,11.447,30.327,3.533,1.661,0.318,9.062,11.055,2.47,1.88,0.359
545,12.616,1.436,3.074,18.935,1.052,8.499,1.453,0.397,1.144,2.358,0.38,1.714,0.496,0.938,0.243,8.607,26.675,3.556,1.4,0.309,8.129,10.536,2.139,1.722,0.331
546,10.747,1.288,2.567,16.484,0.915,6.441,1.491,0.372,0.868,1.857,0.361,1.634,0.487,0.856,0.254,6.369,22.791,3.304,1.094,0.308,6.82,9.67,1.67,1.5,0.298
547,8.827,1.131,2.261,13.677,0.806,4.609,1.461,0.341,0.676,1.488,0.36,1.706,0.504,0.833,0.256,5.348,19.426,2.921,0.86,0.32,5.7,8.64,1.278,1.346,0.285
548,7.247,1.052,2.159,11.114,0.778,3.324,1.381,0.315,0.553,1.365,0.383,2.018,0.568,0.869,0.257,5.481,16.836,2.547,0.774,0.342,4.905,7.623,1.134,1.34,0.305
549,6.293,1.088,2.273,9.357,0.85,2.74,1.272,0.306,0.548,1.476,0.432,2.516,0.674,0.931,0.261,6.263,14.805,2.251,0.832,0.369,4.494,6.701,1.268,1.467,0.36
550,6.067,1.207,2.426,8.759,0.986,2.6,1.147,0.314,0.583,1.701,0.493,3.018,0.792,0.973,0.273,6.956,13.002,1.985,0.962,0.389,4.306,5.849,1.571,1.626,0.434
551,6.519,1.319,2.581,9.339,1.114,2.731,1.018,0.332,0.651,1.889,0.546,3.326,0.876,0.967,0.29,7.217,11.491,1.709,1.072,0.395,4.22,4.973,1.855,1.698,0.501
552,7.574,1.344,2.654,10.927,1.175,2.963,0.895,0.345,0.688,1.947,0.569,3.298,0.895,0.918,0.308,7.018,10.651,1.446,1.097,0.389,4.142,4.056,1.95,1.616,0.537
553,9.291,1.262,2.722,13.433,1.155,3.276,0.799,0.345,0.683,1.875,0.551,2.941,0.84,0.847,0.318,6.611,10.721,1.255,1.028,0.382,4.068,3.294,1.818,1.403,0.537
554,11.697,1.122,2.765,16.7,1.094,3.594,0.738,0.334,0.639,1.724,0.5,2.368,0.733,0.775,0.319,6.28,11.746,1.193,0.899,0.391,4.024,2.953,1.53,1.15,0.509
555,14.527,1.007,2.848,20.328,1.053,3.819,0.699,0.324,0.584,1.574,0.438,1.738,0.612,0.713,0.309,6.234,13.522,1.312,0.77,0.428,4.058,3.185,1.205,0.965,0.476
556,17.14,0.98,2.917,23.594,1.074,3.849,0.666,0.334,0.554,1.476,0.387,1.204,0.512,0.666,0.294,6.476,15.615,1.61,0.698,0.495,4.275,3.968,0.952,0.905,0.459
557,18.697,1.043,2.999,25.525,1.156,3.648,0.636,0.377,0.564,1.411,0.361,0.848,0.452,0.628,0.281,6.886,17.434,1.997,0.707,0.577,4.72,5.086,0.809,0.95,0.467
558,18.517,1.141,2.977,25.308,1.252,3.213,0.611,0.454,0.617,1.32,0.36,0.649,0.431,0.591,0.274,7.265,18.529,2.372,0.774,0.649,5.319,6.176,0.772,1.022,0.491
559,16.452,1.189,2.925,22.731,1.296,2.687,0.599,0.558,0.71,1.17,0.37,0.553,0.429,0.554,0.274,7.416,18.628,2.647,0.85,0.686,5.959,6.882,0.814,1.032,0.514
560,13.019,1.136,2.781,18.388,1.245,2.209,0.628,0.673,0.849,0.985,0.377,0.52,0.427,0.524,0.278,7.292,17.748,2.795,0.891,0.671,6.45,7.012,0.917,0.936,0.518
561,9.178,0.991,2.678,13.493,1.109,1.911,0.725,0.775,1.029,0.85,0.379,0.553,0.417,0.506,0.28,7.053,16.287,2.844,0.885,0.606,6.602,6.617,1.077,0.764,0.496
562,5.919,0.803,2.595,9.339,0.929,1.852,0.913,0.843,1.226,0.823,0.377,0.648,0.399,0.498,0.278,6.95,14.975,2.862,0.842,0.509,6.374,5.919,1.28,0.579,0.452
563,3.828,0.628,2.643,6.663,0.755,2.149,1.206,0.86,1.425,0.905,0.376,0.778,0.376,0.503,0.27,7.107,14.451,2.872,0.79,0.408,5.831,5.164,1.454,0.441,0.398
564,2.927,0.505,2.877,5.471,0.621,2.896,1.578,0.823,1.615,1.053,0.379,0.929,0.351,0.523,0.258,7.477,14.954,2.85,0.761,0.327,5.257,4.505,1.575,0.397,0.35
565,2.82,0.451,3.354,5.211,0.559,4.062,1.966,0.746,1.797,1.227,0.38,1.129,0.336,0.545,0.246,7.853,16.152,2.807,0.799,0.278,4.945,4.012,1.761,0.493,0.32
