itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
129,4.69,4.283,4.234,5.506,1.6,6.999,2.753,1.053,2.788,3.029,5.437,2.759,5.178,2.159,2.536,3.127,1.042,0.441,0.623,0.566,8.357,3.095,0.829,0.614,1.529
130,4.466,5.151,4.795,5.239,1.649,7.213,2.785,1.415,2.567,2.871,5.33,2.409,4.944,2.138,2.537,3.422,1.028,0.571,0.651,0.598,10.12,2.967,0.785,0.726,1.651
131,4.454,5.915,5.031,4.827,1.709,7.578,2.851,1.915,2.538,2.963,5.229,2.079,4.683,1.96,2.608,3.563,1.186,0.72,0.683,0.633,11.873,2.778,0.749,0.827,1.729
132,4.832,6.418,4.868,4.454,1.844,7.923,2.968,2.418,2.492,3.351,5.239,2.027,4.437,1.666,2.735,3.516,1.436,0.86,0.687,0.667,13.019,2.624,0.698,0.897,1.75
133,5.643,6.535,4.396,4.259,2.08,8.234,3.12,2.79,2.444,4.031,5.428,2.494,4.24,1.346,2.885,3.321,1.712,0.975,0.656,0.691,13.107,2.579,0.641,0.927,1.714
134,6.741,6.22,3.753,4.296,2.401,8.567,3.265,2.947,2.229,4.905,5.779,3.511,4.106,1.124,3.017,3.038,1.934,1.072,0.6,0.702,12.059,2.649,0.609,0.924,1.629
135,7.792,5.539,3.116,4.52,2.746,8.972,3.35,2.875,1.911,5.782,6.2,4.855,4.04,1.105,3.096,2.713,2.03,1.161,0.537,0.693,10.181,2.782,0.657,0.896,1.509
136,8.418,4.643,2.673,4.774,3.037,9.314,3.333,2.634,1.582,6.411,6.581,6.109,4.033,1.31,3.116,2.397,1.968,1.239,0.484,0.667,7.978,2.887,0.801,0.862,1.375
137,8.383,3.732,2.633,4.849,3.226,9.303,3.204,2.33,1.385,6.665,6.818,6.888,4.059,1.669,3.086,2.143,1.767,1.292,0.447,0.629,5.857,2.859,1.022,0.844,1.249
138,7.744,2.998,3.099,4.655,3.318,8.678,3.003,2.073,1.381,6.658,6.858,7.055,4.07,2.043,3.026,1.975,1.49,1.307,0.427,0.586,4.079,2.648,1.256,0.857,1.146
139,6.812,2.556,4.041,4.263,3.359,7.405,2.818,1.938,1.557,6.713,6.729,6.706,4.028,2.313,2.966,1.902,1.23,1.289,0.42,0.55,2.724,2.249,1.443,0.915,1.077
140,5.96,2.431,5.239,3.792,3.403,5.807,2.768,1.945,1.856,7.079,6.505,6.103,3.933,2.426,2.935,1.96,1.058,1.252,0.427,0.533,1.884,1.745,1.573,1.015,1.047
141,5.442,2.531,6.446,3.381,3.467,4.29,2.958,2.064,2.191,7.709,6.279,5.508,3.841,2.422,2.947,2.058,1.003,1.214,0.451,0.535,1.598,1.302,1.672,1.134,1.054
142,5.313,2.714,7.389,3.149,3.548,3.211,3.439,2.234,2.531,8.266,6.138,5.054,3.858,2.387,3.014,2.144,1.062,1.179,0.501,0.55,2.128,1.011,1.762,1.24,1.092
143,5.405,2.872,7.826,3.207,3.618,2.779,4.106,2.392,2.854,8.372,6.12,4.768,4.079,2.395,3.129,2.241,1.178,1.13,0.578,0.566,3.35,0.909,1.872,1.311,1.153
144,5.497,2.976,7.686,3.586,3.652,2.947,4.74,2.485,3.191,7.878,6.199,4.634,4.514,2.443,3.259,2.385,1.302,1.048,0.675,0.578,4.993,0.965,2.005,1.329,1.221
145,5.396,3.052,7.13,4.184,3.663,3.494,5.153,2.47,3.57,6.894,6.305,4.615,5.074,2.489,3.347,2.71,1.406,0.926,0.776,0.585,6.691,1.105,2.128,1.289,1.279
146,5.03,3.089,6.356,4.815,3.685,4.211,5.257,2.325,3.954,5.69,6.371,4.71,5.617,2.475,3.34,3.134,1.469,0.764,0.866,0.587,7.915,1.246,2.216,1.204,1.319
147,4.518,3.074,5.602,5.317,3.742,4.892,5.041,2.073,4.264,4.593,6.363,4.936,6.022,2.342,3.219,3.609,1.474,0.602,0.935,0.585,8.253,1.322,2.292,1.103,1.342
148,4.069,2.981,5.053,5.561,3.85,5.376,4.605,1.782,4.383,3.83,6.306,5.273,6.225,2.104,3.009,3.86,1.406,0.475,0.983,0.582,7.663,1.298,2.409,1.023,1.354
149,3.872,2.823,4.801,5.447,3.969,5.697,4.132,1.551,4.294,3.437,6.281,5.6,6.228,1.814,2.774,3.828,1.285,0.408,1.01,0.573,6.394,1.172,2.588,0.991,1.355
150,4.001,2.646,4.895,4.958,4.036,5.867,3.799,1.472,4.015,3.261,6.357,5.734,6.073,1.554,2.582,3.414,1.169,0.411,1.013,0.556,4.928,0.983,2.783,1.017,1.332
151,4.346,2.54,5.324,4.223,3.998,5.996,3.674,1.584,3.657,3.124,6.523,5.522,5.813,1.389,2.478,2.772,1.131,0.475,0.98,0.526,3.751,0.784,2.902,1.095,1.271
152,4.703,2.634,6.028,3.472,3.85,6.086,3.666,1.857,3.381,3.004,6.711,5.004,5.506,1.332,2.469,1.984,1.203,0.574,0.906,0.485,3.105,0.62,2.87,1.197,1.166
153,4.87,3.0,6.808,2.91,3.632,6.109,3.629,2.19,3.261,2.988,6.856,4.361,5.218,1.366,2.54,1.259,1.361,0.677,0.794,0.438,2.965,0.513,2.667,1.278,1.022
154,4.717,3.576,7.377,2.677,3.398,5.975,3.448,2.46,3.281,3.179,6.941,3.841,4.996,1.486,2.668,0.746,1.528,0.75,0.66,0.397,3.055,0.454,2.337,1.294,0.859
155,4.223,4.189,7.517,2.8,3.211,5.627,3.078,2.585,3.389,3.576,6.981,3.654,4.856,1.693,2.838,0.471,1.621,0.772,0.533,0.374,3.103,0.445,1.95,1.224,0.713
156,3.469,4.656,7.123,3.151,3.113,5.191,2.58,2.551,3.455,4.027,6.999,3.841,4.793,1.95,3.046,0.356,1.585,0.739,0.438,0.377,2.997,0.513,1.602,1.072,0.625
157,2.672,4.846,6.33,3.551,3.102,4.867,2.093,2.394,3.37,4.348,6.987,4.293,4.784,2.184,3.29,0.329,1.428,0.676,0.386,0.404,2.717,0.686,1.41,0.881,0.641
158,2.077,4.722,5.375,3.883,3.147,4.886,1.766,2.178,3.122,4.419,6.916,4.839,4.806,2.332,3.548,0.331,1.21,0.634,0.369,0.446,2.436,0.965,1.442,0.704,0.788
159,1.813,4.339,4.609,4.154,3.186,5.353,1.691,1.955,2.781,4.254,6.773,5.3,4.816,2.377,3.769,0.365,1.022,0.658,0.368,0.49,2.291,1.344,1.694,0.58,1.056
160,1.9,3.823,4.096,4.462,3.155,6.324,1.88,1.763,2.464,3.96,6.605,5.566,4.773,2.334,3.89,0.427,0.931,0.765,0.363,0.524,2.437,1.802,2.096,0.517,1.388
161,2.255,3.291,3.795,4.945,3.02,7.604,2.259,1.61,2.36,3.718,6.516,5.625,4.653,2.267,3.875,0.534,0.953,0.938,0.349,0.549,2.762,2.292,2.535,0.505,1.7
162,2.716,2.787,3.558,5.659,2.765,8.86,2.69,1.495,2.517,3.685,6.579,5.549,4.452,2.266,3.735,0.68,1.046,1.131,0.335,0.573,3.104,2.741,2.882,0.517,1.91
163,3.118,2.337,3.284,6.458,2.431,9.646,3.067,1.424,2.958,3.887,6.776,5.424,4.211,2.403,3.52,0.85,1.131,1.286,0.331,0.607,3.199,3.064,3.001,0.529,1.972
164,3.36,1.969,2.933,7.056,2.102,9.751,3.319,1.41,3.474,4.185,6.971,5.283,4.016,2.663,3.305,0.989,1.149,1.357,0.342,0.658,3.02,3.192,2.834,0.531,1.896
165,3.456,1.709,2.591,7.225,1.878,9.033,3.387,1.464,3.924,4.364,6.96,5.079,3.955,2.943,3.169,1.065,1.1,1.347,0.366,0.723,2.591,3.092,2.443,0.524,1.731
166,3.521,1.582,2.375,6.864,1.809,7.735,3.222,1.593,4.057,4.306,6.607,4.722,4.078,3.102,3.151,1.063,1.021,1.272,0.403,0.791,2.018,2.774,1.971,0.51,1.546
167,3.742,1.583,2.382,6.117,1.872,6.27,2.826,1.779,3.887,4.057,5.929,4.159,4.371,3.048,3.236,1.012,0.953,1.163,0.453,0.844,1.458,2.309,1.566,0.493,1.392
168,4.203,1.676,2.686,5.333,1.991,5.152,2.282,1.976,3.454,3.822,5.085,3.429,4.747,2.773,3.366,0.947,0.932,1.066,0.514,0.864,1.05,1.82,1.307,0.475,1.286
169,4.828,1.837,3.315,4.806,2.079,4.76,1.714,2.136,2.933,3.881,4.29,2.659,5.073,2.343,3.475,0.897,0.979,1.024,0.579,0.845,0.868,1.412,1.176,0.457,1.215
170,5.508,2.059,4.203,4.567,2.089,5.092,1.221,2.232,2.437,4.384,3.7,2.02,5.234,1.898,3.512,0.902,1.075,1.042,0.637,0.791,0.875,1.155,1.111,0.444,1.159
171,6.119,2.352,5.138,4.421,2.036,5.905,0.856,2.259,2.016,5.235,3.36,1.638,5.177,1.568,3.453,0.967,1.172,1.081,0.676,0.715,1.013,1.048,1.077,0.446,1.109
172,6.585,2.681,5.948,4.207,2.001,6.918,0.619,2.215,1.771,6.141,3.2,1.56,4.918,1.424,3.303,1.036,1.218,1.092,0.688,0.629,1.232,1.028,1.077,0.469,1.072
173,6.819,2.966,6.421,3.908,2.089,7.773,0.488,2.109,1.699,6.735,3.121,1.736,4.527,1.445,3.089,1.053,1.198,1.063,0.682,0.546,1.453,1.036,1.147,0.515,1.049
174,6.737,3.118,6.52,3.584,2.36,8.172,0.435,1.953,1.795,6.78,3.069,2.059,4.085,1.551,2.842,1.011,1.159,1.016,0.674,0.475,1.63,1.035,1.293,0.582,1.034
175,6.378,3.077,6.16,3.387,2.782,7.908,0.433,1.772,1.989,6.382,3.064,2.423,3.667,1.664,2.589,0.961,1.153,1.003,0.679,0.422,1.726,0.997,1.457,0.667,1.011
176,5.778,2.842,5.465,3.442,3.255,7.107,0.458,1.597,2.244,5.821,3.174,2.752,3.339,1.742,2.361,0.98,1.216,1.075,0.702,0.39,1.733,0.917,1.567,0.764,0.971
177,4.946,2.491,4.58,3.823,3.699,6.024,0.502,1.449,2.515,5.324,3.433,3.011,3.158,1.775,2.189,1.121,1.346,1.236,0.727,0.376,1.622,0.812,1.569,0.855,0.912
178,3.96,2.168,3.636,4.474,4.1,4.924,0.542,1.341,2.708,4.977,3.796,3.173,3.161,1.757,2.094,1.361,1.497,1.426,0.73,0.376,1.529,0.719,1.472,0.921,0.853
179,2.992,1.991,2.848,5.259,4.484,4.021,0.561,1.266,2.828,4.703,4.157,3.213,3.362,1.704,2.086,1.622,1.609,1.55,0.693,0.383,1.453,0.671,1.342,0.95,0.817
180,2.286,2.003,2.375,5.994,4.851,3.393,0.556,1.217,2.873,4.347,4.394,3.135,3.727,1.671,2.163,1.809,1.636,1.534,0.623,0.39,1.465,0.679,1.248,0.939,0.823
181,2.019,2.161,2.312,6.462,5.161,2.992,0.549,1.185,2.861,3.819,4.42,2.988,4.186,1.75,2.307,1.884,1.569,1.369,0.544,0.396,1.486,0.742,1.226,0.896,0.879
182,2.207,2.357,2.562,6.498,5.346,2.763,0.575,1.163,2.739,3.154,4.221,2.832,4.655,2.006,2.488,1.86,1.419,1.116,0.487,0.4,1.485,0.847,1.263,0.832,0.974
183,2.742,2.481,2.965,6.094,5.335,2.714,0.656,1.151,2.484,2.469,3.876,2.721,5.069,2.435,2.674,1.808,1.219,0.861,0.481,0.408,1.405,0.959,1.293,0.766,1.085
184,3.503,2.466,3.352,5.401,5.098,2.862,0.788,1.157,2.129,1.919,3.509,2.685,5.388,2.956,2.835,1.801,1.026,0.676,0.54,0.426,1.272,1.034,1.249,0.724,1.182
185,4.48,2.321,3.635,4.658,4.689,3.245,0.958,1.18,1.775,1.615,3.239,2.698,5.588,3.443,2.94,1.93,0.896,0.589,0.656,0.457,1.142,1.055,1.109,0.729,1.236
186,5.657,2.134,3.732,4.144,4.222,3.814,1.19,1.215,1.522,1.613,3.132,2.728,5.646,3.781,2.975,2.18,0.874,0.579,0.802,0.498,1.081,1.067,0.912,0.789,1.231
187,6.94,2.028,3.669,4.029,3.837,4.322,1.522,1.242,1.425,1.867,3.188,2.765,5.545,3.927,2.954,2.438,0.997,0.595,0.944,0.542,1.17,1.164,0.714,0.892,1.18
188,8.143,2.091,3.506,4.285,3.623,4.62,1.965,1.257,1.546,2.279,3.349,2.844,5.28,3.921,2.905,2.63,1.274,0.59,1.049,0.585,1.395,1.405,0.556,1.029,1.113
189,8.946,2.322,3.265,4.756,3.563,4.707,2.483,1.274,1.859,2.758,3.527,2.964,4.863,3.851,2.847,2.712,1.654,0.553,1.096,0.623,1.705,1.761,0.472,1.175,1.067
190,9.099,2.639,3.035,5.247,3.551,4.794,3.007,1.323,2.311,3.208,3.665,3.123,4.333,3.778,2.783,2.674,2.039,0.494,1.077,0.655,2.006,2.126,0.472,1.298,1.066
191,8.524,2.923,2.95,5.616,3.476,5.122,3.505,1.418,2.806,3.54,3.749,3.317,3.755,3.709,2.704,2.475,2.316,0.427,0.991,0.681,2.184,2.376,0.553,1.367,1.116
192,7.379,3.069,3.084,5.842,3.304,5.755,3.99,1.541,3.256,3.712,3.795,3.46,3.202,3.62,2.604,2.205,2.405,0.368,0.859,0.698,2.215,2.433,0.708,1.361,1.198
193,6.03,3.026,3.419,6.028,3.046,6.566,4.534,1.651,3.619,3.739,3.814,3.45,2.739,3.483,2.476,1.905,2.285,0.326,0.711,0.703,2.094,2.318,0.919,1.286,1.275
194,4.907,2.81,3.857,6.322,2.754,7.237,5.187,1.703,3.881,3.656,3.806,3.236,2.423,3.299,2.325,1.619,2.002,0.307,0.584,0.691,1.852,2.098,1.144,1.168,1.313
195,4.314,2.505,4.249,6.775,2.51,7.47,5.899,1.689,4.047,3.53,3.763,2.851,2.279,3.108,2.176,1.438,1.641,0.316,0.506,0.665,1.543,1.863,1.336,1.058,1.29
196,4.336,2.202,4.486,7.318,2.419,7.161,6.541,1.631,4.094,3.481,3.674,2.397,2.305,2.965,2.062,1.426,1.287,0.373,0.485,0.632,1.244,1.694,1.466,1.009,1.214
197,4.768,1.972,4.569,7.743,2.548,6.443,6.95,1.556,4.016,3.631,3.544,1.99,2.464,2.884,2.003,1.639,1.024,0.497,0.511,0.595,1.016,1.603,1.538,1.051,1.107
198,5.296,1.867,4.601,7.918,2.895,5.599,7.003,1.494,3.847,4.094,3.414,1.756,2.698,2.833,1.998,2.115,0.927,0.684,0.559,0.552,0.887,1.551,1.577,1.184,1.003
199,5.653,1.919,4.702,7.82,3.397,4.883,6.64,1.462,3.59,4.974,3.34,1.788,2.95,2.78,2.022,2.831,1.026,0.909,0.601,0.502,0.868,1.492,1.608,1.376,0.932
200,5.74,2.165,5.002,7.622,3.983,4.553,5.912,1.476,3.326,6.2,3.363,2.081,3.17,2.736,2.047,3.569,1.285,1.135,0.615,0.448,0.935,1.414,1.637,1.584,0.907
201,5.674,2.613,5.526,7.558,4.598,4.807,5.01,1.56,3.107,7.466,3.486,2.511,3.336,2.751,2.058,4.137,1.636,1.314,0.602,0.395,1.034,1.342,1.665,1.772,0.93
202,5.66,3.247,6.14,7.749,5.184,5.687,4.143,1.742,2.986,8.379,3.671,2.882,3.434,2.892,2.063,4.353,2.004,1.41,0.569,0.354,1.14,1.296,1.668,1.92,0.988
203,5.81,4.119,6.787,8.066,5.703,6.986,3.44,2.032,2.959,8.633,3.866,2.982,3.451,3.162,2.073,4.164,2.312,1.413,0.536,0.334,1.28,1.27,1.625,2.015,1.059
204,6.077,5.226,7.326,8.187,6.105,8.386,2.96,2.387,3.068,8.083,4.003,2.764,3.387,3.486,2.096,3.616,2.487,1.332,0.518,0.338,1.553,1.249,1.54,2.057,1.114
205,6.336,6.485,7.724,7.834,6.346,9.584,2.672,2.727,3.315,6.864,4.029,2.371,3.262,3.73,2.143,2.895,2.493,1.197,0.526,0.367,2.063,1.221,1.428,2.034,1.132
206,6.368,7.742,7.812,7.004,6.392,10.361,2.489,3.001,3.668,5.354,3.922,2.041,3.108,3.801,2.233,2.248,2.363,1.047,0.562,0.416,2.806,1.222,1.36,1.949,1.107
207,6.0,8.793,7.516,5.937,6.24,10.579,2.359,3.222,4.037,4.001,3.685,1.989,2.957,3.684,2.369,1.834,2.167,0.909,0.62,0.486,3.6,1.389,1.424,1.831,1.044
208,5.276,9.449,6.858,4.98,5.947,10.279,2.284,3.445,4.27,3.119,3.362,2.301,2.825,3.413,2.537,1.714,1.966,0.797,0.69,0.574,4.57,2.019,1.723,1.728,0.966
209,4.402,9.557,6.009,4.376,5.59,9.529,2.29,3.713,4.219,2.775,3.038,2.884,2.723,3.097,2.701,1.854,1.786,0.716,0.762,0.675,6.11,3.375,2.345,1.695,0.898
210,3.654,9.079,5.243,4.132,5.268,8.43,2.391,4.013,3.843,2.765,2.817,3.492,2.674,2.869,2.805,2.126,1.612,0.679,0.828,0.777,8.231,5.42,3.285,1.745,0.863
211,3.279,8.129,4.703,4.072,5.048,7.109,2.575,4.266,3.211,2.794,2.794,3.86,2.712,2.831,2.821,2.378,1.422,0.689,0.878,0.863,10.754,7.746,4.394,1.846,0.873
212,3.297,6.914,4.509,3.949,4.909,5.729,2.757,4.379,2.479,2.683,3.014,3.863,2.848,3.02,2.761,2.483,1.228,0.728,0.904,0.916,12.911,9.693,5.39,1.933,0.931
213,3.52,5.673,4.616,3.613,4.773,4.486,2.821,4.297,1.822,2.406,3.445,3.571,3.054,3.416,2.681,2.414,1.066,0.778,0.904,0.928,13.932,10.62,5.962,1.95,1.032
214,3.758,4.6,4.982,3.079,4.566,3.636,2.705,4.04,1.359,2.031,3.984,3.181,3.275,3.931,2.663,2.228,0.997,0.839,0.881,0.904,13.62,10.271,5.94,1.895,1.167
215,3.927,3.833,5.697,2.511,4.274,3.404,2.43,3.716,1.146,1.679,4.489,2.921,3.455,4.433,2.768,2.123,1.079,0.916,0.845,0.863,12.895,8.989,5.444,1.819,1.323
216,4.053,3.453,6.819,2.091,3.925,3.776,2.118,3.467,1.227,1.441,4.835,2.952,3.557,4.838,2.987,2.219,1.335,1.006,0.799,0.826,13.506,7.561,4.861,1.799,1.491
217,4.168,3.483,8.215,1.932,3.587,4.516,1.911,3.418,1.559,1.373,4.955,3.249,3.588,5.116,3.233,2.586,1.732,1.11,0.748,0.805,17.596,6.718,4.662,1.93,1.675
218,4.279,3.896,9.59,2.013,3.365,5.315,1.892,3.654,2.089,1.472,4.854,3.611,3.608,5.252,3.383,3.081,2.185,1.218,0.708,0.806,26.043,6.895,5.204,2.37,1.9
219,4.365,4.556,10.521,2.274,3.405,5.854,2.041,4.157,2.666,1.697,4.587,3.838,3.702,5.27,3.354,3.502,2.617,1.314,0.701,0.829,39.775,8.015,6.51,3.228,2.182
220,4.384,5.244,10.657,2.621,3.906,5.924,2.221,4.796,3.252,1.97,4.246,3.905,3.93,5.187,3.152,3.653,2.981,1.369,0.754,0.87,56.833,9.466,8.215,4.456,2.498
221,4.333,5.791,9.968,3.008,4.964,5.527,2.309,5.361,3.744,2.25,3.927,3.967,4.288,4.984,2.857,3.443,3.288,1.353,0.872,0.922,73.29,10.488,9.742,5.812,2.78
222,4.279,6.115,8.688,3.4,6.461,4.808,2.294,5.633,4.149,2.534,3.694,4.194,4.701,4.615,2.584,3.002,3.61,1.258,1.035,0.972,85.559,10.573,10.542,6.915,2.937
223,4.287,6.226,7.219,3.786,8.149,4.122,2.231,5.506,4.456,2.811,3.548,4.619,5.035,4.064,2.423,2.519,4.002,1.118,1.22,1.003,89.234,9.667,10.311,7.414,2.908
224,4.447,6.165,6.013,4.175,9.715,3.777,2.232,5.016,4.661,3.033,3.437,5.142,5.18,3.353,2.392,2.127,4.46,1.014,1.397,0.996,83.335,8.107,9.096,7.122,2.686
225,4.826,5.954,5.206,4.528,10.867,3.818,2.369,4.331,4.706,3.132,3.306,5.52,5.09,2.577,2.446,1.888,4.891,1.008,1.533,0.94,69.738,6.381,7.222,6.115,2.327
226,5.43,5.631,4.746,4.753,11.419,4.059,2.641,3.681,4.537,3.088,3.135,5.491,4.797,1.885,2.528,1.747,5.149,1.105,1.607,0.84,52.583,4.96,5.155,4.714,1.928
227,6.385,5.291,4.654,4.749,11.331,4.189,2.957,3.245,4.099,2.883,2.935,4.97,4.386,1.435,2.598,1.621,5.1,1.265,1.602,0.722,35.664,4.662,3.401,3.361,1.593
228,7.947,5.167,5.271,4.461,10.746,4.029,3.164,3.105,3.41,2.575,2.751,4.107,3.961,1.329,2.654,1.466,4.693,1.412,1.522,0.621,25.139,6.401,2.447,2.469,1.408
229,10.328,5.529,6.881,3.917,9.95,3.65,3.131,3.244,2.605,2.34,2.653,3.15,3.632,1.558,2.714,1.35,4.004,1.472,1.391,0.568,24.071,10.475,2.524,2.263,1.406
230,13.604,6.547,9.645,3.224,9.217,3.222,2.814,3.582,1.853,2.437,2.68,2.371,3.46,1.99,2.787,1.368,3.193,1.396,1.251,0.572,32.561,16.152,3.563,2.654,1.557
231,17.5,8.154,13.37,2.518,8.685,2.99,2.272,4.023,1.338,3.082,2.799,1.933,3.44,2.462,2.861,1.548,2.453,1.209,1.141,0.611,46.125,21.779,5.089,3.309,1.779
232,21.298,9.998,17.293,1.933,8.372,3.08,1.639,4.517,1.087,4.275,2.932,1.879,3.498,2.904,2.915,1.847,1.927,0.981,1.09,0.653,59.185,25.527,6.495,3.883,1.967
233,24.061,11.539,20.329,1.597,8.274,3.482,1.067,5.019,1.026,5.724,2.988,2.124,3.556,3.286,2.933,2.14,1.679,0.779,1.105,0.673,66.639,26.098,7.256,4.151,2.05
234,24.944,12.328,21.508,1.543,8.396,4.023,0.665,5.47,1.053,7.008,2.926,2.524,3.606,3.605,2.925,2.331,1.678,0.662,1.161,0.667,65.67,23.132,7.096,4.026,1.989
235,23.596,12.258,20.336,1.803,8.655,4.48,0.479,5.815,1.063,7.74,2.76,2.919,3.67,3.869,2.912,2.394,1.81,0.669,1.22,0.647,56.542,17.624,6.138,3.597,1.806
236,20.346,11.635,17.067,2.393,8.887,4.742,0.503,6.028,1.026,7.785,2.558,3.211,3.786,4.055,2.908,2.358,1.99,0.802,1.254,0.634,42.185,11.356,4.778,3.054,1.567
237,16.043,10.976,12.66,3.249,8.954,4.816,0.676,6.088,0.933,7.253,2.395,3.373,3.978,4.106,2.913,2.317,2.189,1.033,1.261,0.639,27.069,6.153,3.46,2.59,1.348
238,11.771,10.688,8.353,4.228,8.829,4.793,0.933,5.985,0.873,6.386,2.317,3.425,4.247,3.99,2.91,2.356,2.396,1.322,1.267,0.657,15.248,3.121,2.541,2.326,1.197
239,8.395,10.845,5.146,5.184,8.558,4.872,1.247,5.71,0.965,5.494,2.327,3.374,4.563,3.706,2.889,2.549,2.626,1.608,1.284,0.672,8.792,2.252,2.077,2.256,1.116
240,6.25,11.187,3.485,5.975,8.196,5.23,1.6,5.272,1.357,4.802,2.4,3.192,4.86,3.3,2.855,2.929,2.887,1.824,1.311,0.67,7.038,2.748,1.909,2.269,1.071
241,5.176,11.322,3.24,6.498,7.798,5.861,1.977,4.721,2.029,4.378,2.482,2.905,5.069,2.864,2.821,3.472,3.151,1.903,1.335,0.648,7.734,3.763,1.811,2.236,1.021
242,4.743,10.973,3.891,6.7,7.507,6.611,2.365,4.14,2.89,4.077,2.509,2.566,5.155,2.494,2.793,4.111,3.335,1.816,1.337,0.612,8.206,4.885,1.669,2.114,0.957
243,4.575,10.151,4.87,6.569,7.479,7.245,2.753,3.629,3.693,3.71,2.463,2.234,5.127,2.243,2.766,4.801,3.347,1.593,1.303,0.575,8.334,5.841,1.458,1.935,0.894
244,4.42,9.181,5.676,6.131,7.766,7.557,3.098,3.265,4.24,3.253,2.385,1.999,5.022,2.126,2.719,5.396,3.142,1.312,1.232,0.551,7.573,6.342,1.237,1.754,0.843
245,4.2,8.515,6.117,5.416,8.218,7.418,3.335,3.078,4.358,2.827,2.339,1.868,4.879,2.121,2.635,5.8,2.742,1.061,1.132,0.547,6.161,6.26,1.055,1.625,0.807
246,3.903,8.439,6.13,4.506,8.597,6.883,3.404,3.04,4.046,2.495,2.373,1.802,4.713,2.168,2.514,5.826,2.236,0.903,1.015,0.562,4.546,5.635,0.941,1.589,0.775
247,3.555,8.876,5.811,3.62,8.693,6.205,3.298,3.068,3.404,2.286,2.493,1.763,4.52,2.209,2.368,5.507,1.733,0.841,0.893,0.585,3.032,4.661,0.888,1.662,0.735
248,3.237,9.445,5.3,3.116,8.457,5.679,3.082,3.119,2.622,2.248,2.642,1.768,4.32,2.228,2.226,4.824,1.313,0.829,0.781,0.608,1.941,3.599,0.879,1.838,0.688
249,3.03,9.699,4.79,3.224,7.935,5.444,2.858,3.191,1.909,2.419,2.733,1.839,4.114,2.278,2.118,3.896,1.004,0.822,0.701,0.619,1.415,2.694,0.926,2.09,0.644
250,3.012,9.389,4.476,3.9,7.315,5.463,2.696,3.333,1.394,2.836,2.713,2.012,3.914,2.433,2.06,2.869,0.796,0.816,0.675,0.613,1.312,2.069,1.061,2.374,0.612
251,3.226,8.526,4.478,4.861,6.744,5.538,2.622,3.567,1.157,3.501,2.58,2.327,3.725,2.72,2.046,2.002,0.669,0.836,0.718,0.593,1.492,1.76,1.3,2.625,0.597
252,3.631,7.341,4.816,5.741,6.266,5.438,2.618,3.883,1.253,4.311,2.374,2.764,3.528,3.099,2.045,1.411,0.603,0.907,0.836,0.571,1.627,1.697,1.61,2.79,0.593
253,4.079,6.165,5.392,6.275,5.848,5.298,2.611,4.25,1.725,5.065,2.157,3.281,3.298,3.466,2.014,1.122,0.6,1.016,1.019,0.564,1.757,1.765,1.918,2.836,0.587
254,4.431,5.321,6.211,6.346,5.416,5.445,2.517,4.616,2.495,5.597,1.99,3.794,3.008,3.704,1.926,1.108,0.679,1.125,1.236,0.584,1.701,1.844,2.126,2.769,0.571
255,4.639,5.02,7.308,6.082,4.983,6.03,2.3,4.924,3.396,5.807,1.898,4.223,2.657,3.774,1.777,1.293,0.839,1.195,1.441,0.623,1.624,1.86,2.153,2.64,0.536
256,4.729,5.275,8.631,5.737,4.672,7.039,1.978,5.109,4.169,5.659,1.859,4.491,2.29,3.702,1.597,1.584,1.076,1.204,1.584,0.661,1.501,1.767,1.999,2.513,0.487
257,4.743,5.898,9.915,5.595,4.633,8.101,1.601,5.1,4.58,5.237,1.82,4.583,1.972,3.535,1.437,1.912,1.405,1.159,1.622,0.673,1.412,1.565,1.739,2.431,0.437
258,4.725,6.653,10.724,5.761,4.93,8.727,1.224,4.864,4.508,4.687,1.74,4.595,1.754,3.308,1.344,2.234,1.83,1.087,1.541,0.642,1.433,1.315,1.487,2.391,0.403
259,4.711,7.352,10.781,6.103,5.484,8.528,0.892,4.428,3.983,4.166,1.608,4.72,1.651,3.042,1.349,2.411,2.319,1.013,1.362,0.572,1.495,1.105,1.325,2.355,0.398
260,4.734,7.831,9.919,6.305,6.082,7.41,0.639,3.858,3.191,3.751,1.447,5.066,1.632,2.733,1.453,2.547,2.799,0.953,1.136,0.481,1.648,1.003,1.26,2.279,0.428
261,4.814,7.984,8.356,6.089,6.541,5.662,0.484,3.239,2.396,3.441,1.299,5.604,1.649,2.372,1.619,2.523,3.152,0.906,0.922,0.397,1.742,1.026,1.221,2.119,0.486
262,5.07,7.769,6.579,5.425,6.766,3.795,0.457,2.679,1.798,3.334,1.197,6.172,1.668,2.071,1.786,2.586,3.279,0.871,0.768,0.346,1.79,1.144,1.131,1.87,0.558
263,5.591,7.217,5.133,4.509,6.769,2.3,0.579,2.273,1.479,3.519,1.148,6.548,1.681,2.023,1.894,2.623,3.165,0.856,0.696,0.336,1.798,1.291,0.98,1.567,0.627
264,6.39,6.473,4.282,3.632,6.661,1.425,0.838,2.062,1.406,4.001,1.139,6.593,1.693,2.361,1.901,2.906,2.912,0.893,0.701,0.359,1.661,1.389,0.817,1.262,0.673
