itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
913,97.036,3.357,463.364,40.828,4.097,267.747,0.782,2.355,16.367,12.992,1.335,4.372,1.507,1.889,1.383,7.794,1.407,1.291,0.666,0.55,7.819,7.834,3.163,1.956,2.261
914,95.895,3.024,478.562,40.653,4.201,277.647,0.832,2.369,16.768,12.169,1.449,4.603,1.546,1.643,1.349,7.486,1.21,1.079,0.651,0.488,7.832,7.674,2.776,1.932,2.196
915,81.698,2.614,425.02,35.435,4.229,248.563,1.08,2.369,16.063,9.946,1.552,4.475,1.586,1.488,1.297,7.18,1.22,0.927,0.693,0.443,7.199,6.742,2.261,2.053,2.076
916,59.711,2.334,321.858,26.964,4.163,190.739,1.48,2.382,14.799,7.019,1.638,3.961,1.611,1.433,1.274,7.064,1.392,0.881,0.762,0.429,6.123,5.36,1.724,2.19,1.942
917,37.183,2.337,203.424,17.961,4.044,123.024,1.939,2.456,13.283,4.32,1.719,3.207,1.624,1.441,1.333,7.035,1.634,0.952,0.821,0.453,4.879,3.975,1.285,2.25,1.838
918,20.2,2.661,102.728,11.03,3.935,64.293,2.337,2.627,11.97,2.664,1.813,2.581,1.65,1.438,1.508,6.831,1.897,1.137,0.859,0.518,3.768,2.993,1.053,2.255,1.794
919,11.08,3.21,38.591,7.269,3.861,25.991,2.55,2.887,10.979,2.306,1.929,2.381,1.713,1.357,1.789,6.281,2.162,1.407,0.878,0.612,3.032,2.576,1.04,2.282,1.811
920,8.066,3.801,10.205,6.026,3.79,8.399,2.503,3.194,10.392,2.891,2.058,2.656,1.828,1.219,2.124,5.325,2.39,1.684,0.878,0.716,2.698,2.62,1.171,2.382,1.85
921,7.557,4.263,3.195,5.882,3.66,3.749,2.207,3.483,9.739,3.758,2.174,3.199,1.988,1.114,2.432,4.073,2.56,1.897,0.857,0.807,2.599,2.897,1.384,2.544,1.862
922,6.991,4.52,2.738,5.787,3.425,3.595,1.746,3.687,8.918,4.335,2.252,3.674,2.166,1.119,2.637,2.822,2.695,1.994,0.814,0.868,2.647,3.208,1.636,2.711,1.817
923,5.997,4.568,3.221,5.562,3.085,4.381,1.242,3.759,8.19,4.552,2.276,3.892,2.324,1.335,2.698,2.118,2.829,1.966,0.754,0.894,2.765,3.438,1.93,2.808,1.723
924,4.828,4.423,3.963,5.234,2.675,5.499,0.835,3.674,7.906,4.61,2.248,3.785,2.429,1.853,2.616,2.221,2.99,1.842,0.696,0.892,2.937,3.569,2.262,2.798,1.614
925,3.671,4.098,4.76,4.839,2.26,6.554,0.615,3.439,7.978,4.738,2.185,3.422,2.471,2.653,2.428,3.072,3.148,1.681,0.672,0.878,3.266,3.657,2.61,2.693,1.524
926,2.716,3.618,5.422,4.501,1.905,7.372,0.598,3.098,8.077,5.117,2.118,3.011,2.464,3.623,2.196,4.268,3.225,1.539,0.706,0.87,3.767,3.771,2.951,2.528,1.472
927,2.087,3.033,5.794,4.305,1.648,7.932,0.721,2.699,8.015,5.771,2.067,2.747,2.434,4.594,1.991,5.297,3.167,1.446,0.794,0.873,4.453,3.937,3.255,2.341,1.456
928,1.832,2.43,5.844,4.209,1.492,8.144,0.903,2.296,7.811,6.572,2.035,2.728,2.398,5.354,1.874,5.914,2.951,1.397,0.905,0.881,5.156,4.1,3.475,2.16,1.464
929,1.883,1.919,5.524,4.09,1.411,7.972,1.058,1.944,7.61,7.315,2.002,2.903,2.355,5.724,1.871,5.981,2.633,1.366,0.996,0.881,5.729,4.188,3.572,2.004,1.482
930,2.112,1.594,4.891,3.841,1.372,7.397,1.162,1.711,7.641,7.818,1.942,3.086,2.293,5.718,1.962,5.672,2.327,1.349,1.038,0.858,6.075,4.157,3.561,1.896,1.506
931,2.43,1.466,4.118,3.425,1.341,6.54,1.286,1.61,8.188,8.045,1.846,3.09,2.205,5.496,2.084,5.272,2.151,1.389,1.024,0.809,6.114,4.081,3.599,1.861,1.538
932,2.841,1.485,3.548,2.912,1.314,5.623,1.549,1.616,9.669,8.138,1.732,2.854,2.105,5.299,2.171,5.228,2.179,1.551,0.972,0.742,5.874,4.169,3.896,1.904,1.593
933,3.631,1.612,3.678,2.644,1.336,5.172,2.067,1.687,11.734,8.241,1.641,2.444,2.017,5.314,2.191,5.631,2.441,1.867,0.923,0.674,5.461,4.705,4.59,1.975,1.694
934,5.166,1.813,5.103,3.057,1.474,5.881,2.893,1.77,13.767,8.427,1.605,1.972,1.97,5.549,2.164,6.235,2.958,2.29,0.908,0.628,5.181,5.905,5.63,2.011,1.865
935,7.559,2.068,8.081,4.392,1.765,8.106,3.951,1.829,14.925,8.697,1.637,1.566,1.984,5.874,2.138,6.749,3.759,2.711,0.936,0.62,5.401,7.714,6.742,1.963,2.109
936,10.436,2.347,12.198,6.468,2.152,11.524,5.025,1.837,14.803,8.972,1.718,1.332,2.053,6.108,2.159,6.847,4.773,2.976,0.985,0.652,6.268,9.756,7.571,1.824,2.412
937,13.057,2.592,16.392,8.684,2.524,15.306,5.876,1.79,13.371,9.231,1.806,1.296,2.146,6.102,2.242,6.512,5.832,2.994,1.016,0.711,7.645,11.479,7.868,1.626,2.742
938,14.653,2.758,19.637,10.433,2.775,18.578,6.287,1.713,11.002,9.42,1.858,1.457,2.215,5.802,2.362,5.797,6.708,2.781,1.007,0.777,9.049,12.392,7.544,1.45,3.05
939,14.889,2.826,21.458,11.35,2.86,20.758,6.199,1.649,8.381,9.423,1.856,1.759,2.23,5.232,2.473,5.097,7.21,2.452,0.961,0.825,9.971,12.292,6.754,1.373,3.277
940,14.054,2.804,21.919,11.429,2.818,21.66,5.753,1.647,6.279,9.157,1.816,2.133,2.197,4.496,2.53,4.66,7.267,2.149,0.906,0.838,9.965,11.36,5.79,1.44,3.385
941,12.778,2.718,21.414,10.991,2.728,21.28,5.16,1.726,5.195,8.582,1.764,2.512,2.145,3.72,2.514,4.607,6.949,1.969,0.862,0.81,9.031,9.931,4.864,1.624,3.37
942,11.577,2.595,20.379,10.482,2.675,20.103,4.555,1.854,5.156,7.719,1.735,2.804,2.108,2.987,2.437,4.773,6.376,1.922,0.839,0.748,7.542,8.371,4.069,1.857,3.269
943,10.635,2.454,19.125,10.224,2.705,18.389,4.019,1.967,5.747,6.673,1.752,2.928,2.102,2.344,2.325,4.831,5.671,1.939,0.833,0.671,5.86,6.96,3.397,2.064,3.126
944,10.023,2.309,17.976,10.305,2.791,16.632,3.561,1.999,6.407,5.593,1.819,2.852,2.127,1.818,2.195,4.562,4.903,1.922,0.831,0.599,4.397,5.797,2.766,2.21,2.969
945,9.692,2.171,17.219,10.566,2.857,15.187,3.149,1.923,6.896,4.629,1.922,2.634,2.174,1.412,2.048,3.958,4.083,1.807,0.82,0.546,3.497,4.83,2.127,2.299,2.801
946,9.507,2.062,16.905,10.673,2.828,14.213,2.778,1.758,7.137,3.912,2.031,2.385,2.228,1.138,1.878,3.199,3.221,1.601,0.792,0.514,3.104,4.041,1.581,2.356,2.608
947,9.378,2.018,16.878,10.379,2.68,13.58,2.512,1.57,7.154,3.462,2.106,2.23,2.277,0.976,1.682,2.506,2.376,1.348,0.76,0.498,3.029,3.56,1.223,2.417,2.388
948,9.333,2.062,16.818,9.668,2.44,13.082,2.437,1.441,7.032,3.226,2.114,2.278,2.312,0.891,1.47,2.127,1.676,1.106,0.755,0.493,3.128,3.532,1.072,2.484,2.168
949,9.222,2.166,16.278,8.633,2.166,12.539,2.562,1.42,7.079,3.148,2.041,2.593,2.326,0.862,1.274,2.093,1.221,0.931,0.795,0.495,3.351,3.945,1.15,2.525,1.99
950,8.764,2.27,14.879,7.49,1.927,11.77,2.776,1.496,7.349,3.14,1.905,3.127,2.312,0.875,1.149,2.484,1.026,0.847,0.871,0.501,3.744,4.607,1.403,2.496,1.9
951,7.766,2.313,12.544,6.576,1.794,10.748,2.919,1.606,7.786,3.151,1.742,3.667,2.259,0.927,1.14,3.078,1.027,0.835,0.946,0.51,4.199,5.299,1.719,2.373,1.921
952,6.385,2.279,9.612,6.099,1.813,9.685,2.915,1.679,8.06,3.173,1.592,3.993,2.159,1.018,1.258,3.748,1.115,0.848,0.985,0.524,4.666,5.857,1.982,2.168,2.027
953,5.137,2.219,6.94,6.129,1.971,8.733,2.82,1.688,8.15,3.208,1.491,4.056,2.015,1.127,1.468,4.065,1.214,0.855,0.974,0.534,4.991,6.205,2.13,1.935,2.144
954,4.532,2.222,5.291,6.492,2.202,8.181,2.77,1.697,8.229,3.215,1.464,3.91,1.855,1.224,1.704,4.039,1.257,0.84,0.929,0.533,5.284,6.316,2.165,1.757,2.19
955,4.768,2.353,4.961,6.964,2.41,7.794,2.863,1.804,8.29,3.163,1.513,3.701,1.721,1.279,1.886,3.601,1.251,0.789,0.885,0.515,5.419,6.248,2.143,1.701,2.129
956,5.654,2.61,5.782,7.37,2.522,7.688,3.111,2.065,9.022,3.05,1.612,3.561,1.642,1.282,1.964,3.205,1.248,0.705,0.871,0.482,5.607,6.061,2.146,1.774,1.987
957,6.68,2.905,7.254,7.579,2.519,7.517,3.444,2.439,10.755,2.896,1.736,3.544,1.632,1.249,1.948,3.1,1.279,0.6,0.899,0.443,5.76,5.759,2.228,1.919,1.829
958,7.314,3.093,9.053,7.48,2.415,7.447,3.77,2.796,13.603,2.706,1.862,3.613,1.685,1.2,1.891,3.406,1.345,0.49,0.949,0.409,5.857,5.337,2.351,2.046,1.715
959,7.298,3.066,10.967,7.049,2.253,7.532,3.934,2.992,16.519,2.55,1.98,3.773,1.796,1.147,1.848,4.082,1.437,0.398,0.985,0.391,5.723,4.805,2.439,2.089,1.675
960,6.556,2.824,12.74,6.285,2.09,7.879,3.859,2.939,18.503,2.556,2.077,4.074,1.95,1.11,1.846,4.699,1.551,0.356,0.973,0.39,5.389,4.24,2.489,2.039,1.703
961,5.285,2.463,13.958,5.231,1.98,8.546,3.611,2.657,18.877,2.791,2.144,4.537,2.122,1.124,1.888,5.11,1.692,0.399,0.903,0.404,5.127,3.772,2.562,1.932,1.77
962,3.882,2.121,14.335,4.017,1.94,9.351,3.349,2.28,17.448,3.198,2.171,5.095,2.275,1.208,1.966,5.071,1.868,0.545,0.8,0.425,5.256,3.458,2.736,1.822,1.839
963,2.703,1.909,13.845,2.832,1.949,10.048,3.123,1.986,14.945,3.631,2.169,5.573,2.379,1.355,2.074,4.698,2.147,0.79,0.718,0.448,6.02,3.214,3.048,1.763,1.889
964,2.02,1.854,12.771,1.943,1.963,10.349,2.965,1.906,11.87,4.004,2.157,5.78,2.419,1.542,2.208,4.22,2.621,1.105,0.708,0.473,7.439,2.979,3.427,1.78,1.917
965,2.282,1.875,13.448,1.673,1.926,10.772,2.913,2.054,9.577,4.319,2.16,5.59,2.403,1.739,2.357,3.707,3.328,1.426,0.789,0.502,9.192,2.739,3.719,1.858,1.938
966,4.509,1.855,23.107,2.635,1.797,14.464,3.055,2.317,8.068,4.755,2.187,5.027,2.353,1.916,2.495,3.456,4.171,1.677,0.934,0.538,10.804,2.501,3.776,1.947,1.967
967,9.56,1.722,50.498,5.186,1.581,25.767,3.435,2.54,7.764,5.492,2.237,4.229,2.294,2.056,2.581,3.234,4.932,1.807,1.094,0.584,11.756,2.278,3.624,1.986,2.008
968,17.351,1.506,99.738,9.222,1.325,47.868,3.942,2.612,8.128,6.54,2.298,3.374,2.233,2.161,2.579,3.416,5.365,1.81,1.223,0.634,11.903,2.094,3.475,1.967,2.052
969,26.426,1.309,163.642,14.063,1.092,77.4,4.346,2.513,8.867,7.651,2.353,2.668,2.166,2.223,2.477,3.557,5.304,1.72,1.287,0.68,11.232,2.019,3.558,1.939,2.089
970,34.47,1.235,225.82,18.549,0.952,107.48,4.431,2.284,10.239,8.39,2.38,2.203,2.075,2.222,2.303,4.118,4.748,1.578,1.268,0.712,10.349,2.157,3.961,1.959,2.107
971,39.027,1.343,265.537,21.354,0.954,127.263,4.154,2.017,11.934,8.385,2.367,1.947,1.949,2.146,2.112,4.627,3.83,1.416,1.174,0.723,9.382,2.604,4.53,2.055,2.097
972,38.521,1.622,269.097,21.527,1.11,130.034,3.571,1.822,14.179,7.538,2.319,1.822,1.796,2.011,1.965,5.357,2.818,1.262,1.03,0.718,8.794,3.374,4.985,2.215,2.064
973,33.184,2.0,235.157,19.044,1.395,114.483,2.867,1.77,16.3,6.116,2.253,1.778,1.642,1.877,1.888,5.829,1.993,1.136,0.867,0.708,8.42,4.394,5.075,2.409,2.034
974,25.005,2.355,174.999,14.89,1.748,85.589,2.259,1.862,18.158,4.579,2.189,1.824,1.524,1.817,1.873,6.002,1.542,1.059,0.712,0.705,8.405,5.503,4.743,2.617,2.046
975,16.674,2.564,109.036,10.533,2.081,53.958,1.888,2.023,19.147,3.374,2.144,1.95,1.468,1.868,1.895,5.865,1.494,1.053,0.586,0.715,8.476,6.464,4.13,2.805,2.118
976,10.324,2.55,54.585,7.225,2.305,27.597,1.74,2.155,19.358,2.707,2.127,2.089,1.478,1.988,1.941,5.403,1.753,1.118,0.5,0.731,8.6,7.028,3.452,2.934,2.235
977,6.783,2.342,21.824,5.465,2.356,12.148,1.752,2.207,18.924,2.54,2.126,2.188,1.546,2.109,2.001,4.849,2.144,1.237,0.457,0.737,8.541,7.03,2.905,2.983,2.347
978,5.532,2.061,8.174,4.996,2.233,5.887,1.825,2.186,18.022,2.698,2.119,2.275,1.655,2.18,2.065,4.155,2.511,1.382,0.454,0.718,8.193,6.491,2.595,2.925,2.396
979,5.339,1.835,5.343,5.192,1.986,4.871,1.902,2.12,17.011,2.969,2.088,2.403,1.79,2.19,2.118,3.556,2.733,1.508,0.475,0.668,7.49,5.642,2.523,2.739,2.353
980,5.372,1.744,4.834,5.63,1.699,4.766,1.951,2.039,15.849,3.178,2.034,2.595,1.928,2.162,2.149,3.117,2.748,1.567,0.501,0.598,6.534,4.807,2.589,2.433,2.239
981,5.395,1.778,4.691,6.147,1.456,4.439,2.011,1.955,14.712,3.149,1.976,2.763,2.041,2.123,2.151,2.987,2.58,1.513,0.521,0.524,5.478,4.261,2.651,2.068,2.121
982,5.421,1.861,5.033,6.632,1.327,4.136,2.079,1.864,13.221,2.867,1.937,2.819,2.103,2.088,2.13,3.109,2.333,1.357,0.533,0.467,4.58,4.066,2.629,1.754,2.083
983,5.454,1.903,5.807,6.939,1.349,3.885,2.122,1.758,11.922,2.414,1.93,2.72,2.108,2.044,2.11,3.368,2.128,1.174,0.541,0.435,3.995,4.088,2.539,1.586,2.171
984,5.443,1.864,6.786,6.945,1.521,3.689,2.069,1.655,10.732,1.954,1.962,2.515,2.078,1.955,2.128,3.691,2.024,1.04,0.556,0.429,3.717,4.092,2.462,1.594,2.361
985,5.297,1.78,7.671,6.609,1.808,3.736,1.915,1.598,9.871,1.688,2.027,2.307,2.048,1.797,2.214,3.892,2.021,1.002,0.6,0.443,3.631,3.889,2.488,1.737,2.568
986,4.956,1.723,8.227,6.005,2.145,4.08,1.703,1.631,9.463,1.731,2.112,2.201,2.046,1.595,2.37,4.099,2.057,1.065,0.69,0.47,3.59,3.429,2.656,1.93,2.701
987,4.399,1.756,8.293,5.211,2.461,4.614,1.496,1.76,9.746,2.071,2.184,2.223,2.075,1.414,2.564,4.27,2.042,1.199,0.831,0.508,3.52,2.788,2.913,2.101,2.717
988,3.682,1.889,7.843,4.338,2.696,5.205,1.33,1.93,10.733,2.607,2.206,2.34,2.111,1.323,2.745,4.61,1.911,1.347,1.01,0.559,3.442,2.139,3.111,2.211,2.636
989,3.014,2.076,6.997,3.634,2.806,5.537,1.255,2.058,11.86,3.244,2.159,2.524,2.127,1.35,2.862,4.807,1.669,1.442,1.197,0.621,3.385,1.718,3.116,2.243,2.516
990,2.624,2.247,6.171,3.324,2.784,5.687,1.309,2.079,12.688,3.912,2.063,2.765,2.102,1.504,2.889,4.923,1.365,1.458,1.348,0.682,3.424,1.689,2.906,2.209,2.409
991,2.637,2.349,5.526,3.506,2.65,5.502,1.504,1.987,12.924,4.561,1.967,3.042,2.037,1.79,2.825,4.645,1.072,1.416,1.421,0.729,3.534,2.03,2.586,2.147,2.352
992,3.067,2.363,5.359,4.064,2.47,5.272,1.883,1.83,12.774,5.156,1.92,3.319,1.944,2.155,2.695,4.32,0.87,1.382,1.396,0.745,3.678,2.573,2.369,2.104,2.341
993,3.894,2.315,5.599,4.748,2.345,4.957,2.458,1.675,12.156,5.679,1.944,3.562,1.845,2.49,2.533,3.705,0.821,1.423,1.282,0.724,3.707,3.095,2.429,2.123,2.339
994,5.02,2.258,6.045,5.307,2.364,4.768,3.156,1.576,11.34,6.083,2.023,3.744,1.755,2.675,2.368,3.28,0.961,1.563,1.117,0.668,3.653,3.423,2.774,2.233,2.301
995,6.18,2.244,6.522,5.541,2.549,4.864,3.819,1.56,10.34,6.263,2.116,3.838,1.688,2.628,2.213,2.857,1.283,1.765,0.947,0.588,3.54,3.487,3.242,2.421,2.211
996,6.967,2.291,6.755,5.377,2.837,5.211,4.275,1.62,9.517,6.072,2.161,3.793,1.664,2.342,2.067,2.757,1.705,1.951,0.808,0.504,3.626,3.331,3.584,2.615,2.093
997,7.092,2.384,6.8,4.913,3.085,6.097,4.393,1.724,8.777,5.468,2.116,3.55,1.698,1.876,1.927,2.758,2.117,2.04,0.719,0.435,4.051,3.064,3.612,2.714,1.998
998,6.559,2.491,6.825,4.426,3.161,7.344,4.208,1.844,8.145,4.559,1.979,3.114,1.792,1.34,1.789,2.848,2.427,1.983,0.69,0.4,4.748,2.808,3.272,2.667,1.963
999,5.837,2.591,7.684,4.359,3.017,9.15,3.883,1.969,7.617,3.733,1.802,2.601,1.927,0.886,1.663,3.049,2.633,1.795,0.717,0.411,5.513,2.682,2.678,2.502,2.003
1000,6.241,2.646,16.603,5.253,2.728,14.383,3.612,2.092,7.05,3.417,1.66,2.137,2.072,0.596,1.565,3.329,2.78,1.524,0.785,0.465,6.096,2.698,1.995,2.298,2.104
1001,10.082,2.637,48.027,8.06,2.444,30.37,3.481,2.182,6.713,4.104,1.619,1.918,2.189,0.497,1.518,3.932,2.916,1.232,0.866,0.545,6.494,2.778,1.394,2.138,2.235
1002,18.716,2.577,113.655,13.221,2.308,63.574,3.452,2.203,6.478,5.943,1.698,2.085,2.246,0.58,1.53,4.86,3.05,0.965,0.934,0.622,6.844,2.832,1.012,2.051,2.357
1003,31.35,2.506,210.752,20.241,2.358,112.93,3.461,2.141,6.661,8.539,1.867,2.662,2.235,0.796,1.594,6.077,3.13,0.749,0.967,0.666,7.315,2.793,0.883,2.012,2.436
1004,44.797,2.461,318.613,27.686,2.519,168.869,3.437,2.005,7.087,11.085,2.064,3.553,2.177,1.072,1.686,7.317,3.076,0.593,0.95,0.663,8.005,2.679,0.978,1.967,2.452
1005,54.529,2.465,406.608,33.478,2.684,215.426,3.375,1.835,7.923,12.731,2.233,4.616,2.114,1.324,1.782,8.195,2.838,0.494,0.884,0.618,8.834,2.549,1.22,1.886,2.42
1006,57.182,2.519,443.581,35.777,2.783,236.556,3.303,1.679,8.654,12.9,2.338,5.626,2.069,1.483,1.864,8.409,2.436,0.45,0.787,0.557,9.488,2.462,1.536,1.782,2.377
1007,52.398,2.61,419.471,33.888,2.829,226.238,3.281,1.595,9.169,11.6,2.361,6.344,2.036,1.507,1.917,7.796,1.974,0.457,0.692,0.507,9.582,2.46,1.835,1.697,2.35
1008,42.602,2.71,340.95,28.443,2.887,186.82,3.304,1.618,9.31,9.337,2.308,6.621,1.987,1.413,1.937,6.45,1.545,0.524,0.626,0.485,8.881,2.571,2.055,1.663,2.328
1009,31.54,2.77,238.305,21.269,2.999,134.308,3.296,1.74,9.039,6.868,2.2,6.441,1.888,1.26,1.926,4.844,1.228,0.66,0.598,0.491,7.543,2.854,2.149,1.69,2.287
1010,22.547,2.739,139.342,14.472,3.132,82.475,3.186,1.927,8.571,4.865,2.057,5.868,1.731,1.141,1.884,3.337,1.098,0.877,0.6,0.512,5.848,3.393,2.128,1.754,2.202
1011,17.316,2.596,68.995,9.516,3.198,45.245,3.038,2.13,7.827,3.699,1.887,5.054,1.527,1.152,1.813,2.335,1.166,1.165,0.613,0.528,4.224,4.277,2.101,1.824,2.065
1012,15.275,2.366,30.902,6.707,3.121,23.908,2.992,2.301,7.072,3.325,1.698,4.147,1.313,1.369,1.722,1.86,1.359,1.506,0.626,0.53,2.889,5.457,2.195,1.872,1.889
1013,14.475,2.102,16.737,5.342,2.888,14.664,3.21,2.409,6.191,3.487,1.507,3.266,1.142,1.801,1.632,1.81,1.566,1.847,0.641,0.52,1.978,6.7,2.474,1.877,1.716
1014,13.845,1.879,14.458,5.046,2.569,11.449,3.753,2.447,5.371,3.972,1.353,2.508,1.06,2.354,1.577,1.938,1.689,2.111,0.668,0.511,1.489,7.663,2.886,1.835,1.603
1015,14.568,1.78,31.09,6.768,2.288,18.273,4.53,2.413,4.791,4.878,1.276,2.022,1.095,2.874,1.582,2.184,1.67,2.224,0.723,0.512,1.368,8.032,3.306,1.773,1.597
1016,18.434,1.853,84.02,11.549,2.125,44.125,5.322,2.308,4.652,6.279,1.292,1.865,1.235,3.205,1.645,2.477,1.501,2.141,0.809,0.526,1.508,7.692,3.614,1.742,1.701
1017,25.994,2.083,179.551,19.301,2.096,92.77,5.927,2.128,5.249,7.964,1.391,1.974,1.436,3.262,1.742,2.941,1.247,1.908,0.905,0.543,1.815,6.77,3.766,1.803,1.874
1018,35.883,2.419,303.775,28.358,2.183,157.328,6.25,1.889,6.349,9.485,1.54,2.23,1.649,3.046,1.833,3.426,1.08,1.633,0.978,0.558,2.273,5.642,3.795,1.984,2.054
1019,45.358,2.779,423.22,36.17,2.363,221.451,6.32,1.622,7.98,10.32,1.697,2.488,1.83,2.653,1.889,3.971,1.215,1.449,0.996,0.563,2.87,4.78,3.792,2.262,2.179
1020,51.253,3.086,499.624,40.382,2.617,264.854,6.286,1.375,9.467,10.171,1.818,2.597,1.943,2.247,1.9,4.331,1.77,1.459,0.953,0.558,3.428,4.489,3.852,2.572,2.217
1021,51.442,3.29,506.048,39.839,2.905,272.252,6.283,1.199,10.896,9.105,1.877,2.483,1.985,2.032,1.894,4.415,2.696,1.689,0.872,0.549,3.927,4.782,4.026,2.828,2.172
1022,45.799,3.374,440.157,35.09,3.155,241.3,6.326,1.122,11.845,7.451,1.875,2.227,1.995,2.133,1.921,4.37,3.872,2.047,0.79,0.543,4.276,5.526,4.279,2.964,2.079
1023,36.224,3.347,325.723,28.156,3.278,183.134,6.252,1.141,12.263,5.7,1.834,1.962,2.037,2.537,2.029,4.095,5.119,2.372,0.748,0.543,4.551,6.492,4.521,2.97,1.991
1024,25.645,3.223,200.136,21.529,3.208,116.884,5.905,1.221,12.06,4.303,1.783,1.849,2.165,3.114,2.24,3.942,6.301,2.517,0.763,0.549,4.788,7.518,4.761,2.879,1.95
1025,16.648,3.013,98.235,16.944,2.952,61.184,5.277,1.307,11.643,3.424,1.737,2.062,2.384,3.775,2.526,3.745,7.339,2.441,0.824,0.558,5.213,8.534,5.081,2.736,1.98
1026,10.572,2.747,36.233,14.605,2.606,25.853,4.499,1.348,11.365,3.038,1.711,2.732,2.647,4.487,2.821,3.819,8.156,2.182,0.911,0.568,5.787,9.407,5.5,2.566,2.079
1027,7.264,2.459,10.592,13.536,2.317,10.084,3.783,1.321,11.167,3.044,1.725,3.948,2.877,5.173,3.042,3.875,8.738,1.862,1.01,0.586,6.392,9.998,6.114,2.403,2.237
1028,5.784,2.17,5.042,12.64,2.197,6.002,3.358,1.25,11.042,3.271,1.791,5.644,3.003,5.708,3.122,4.077,9.127,1.604,1.108,0.621,6.714,10.271,7.025,2.266,2.432
1029,5.266,1.903,5.584,11.444,2.278,6.051,3.366,1.173,10.787,3.598,1.9,7.582,2.991,5.977,3.028,4.161,9.372,1.469,1.189,0.675,6.591,10.202,8.183,2.158,2.627
1030,5.186,1.717,7.641,10.171,2.511,7.048,3.762,1.133,10.397,4.053,2.017,9.452,2.853,5.913,2.771,4.179,9.483,1.413,1.235,0.741,5.963,9.775,9.396,2.056,2.77
1031,5.558,1.736,10.427,9.119,2.808,7.675,4.404,1.17,9.708,4.758,2.093,10.928,2.639,5.553,2.407,4.086,9.452,1.392,1.229,0.801,4.931,9.077,10.408,1.955,2.813
1032,6.548,2.065,14.607,8.596,3.093,8.187,5.12,1.308,8.899,5.803,2.087,11.732,2.4,5.055,2.015,3.765,9.271,1.395,1.165,0.838,3.816,8.293,10.933,1.875,2.737
1033,8.486,2.714,19.126,8.892,3.332,8.315,5.725,1.549,8.62,7.16,1.985,11.723,2.17,4.605,1.668,3.607,8.917,1.447,1.056,0.833,2.843,7.587,10.74,1.858,2.561
1034,11.173,3.541,23.866,10.009,3.505,8.089,6.059,1.86,9.123,8.488,1.799,10.97,1.954,4.296,1.414,3.313,8.325,1.539,0.929,0.783,2.248,7.151,9.765,1.935,2.327
1035,13.939,4.305,27.308,11.616,3.602,7.799,6.025,2.187,10.78,9.372,1.574,9.742,1.746,4.094,1.272,3.397,7.426,1.634,0.815,0.695,2.061,7.041,8.204,2.127,2.091
1036,15.914,4.778,28.64,13.094,3.615,7.289,5.549,2.481,12.377,9.457,1.367,8.369,1.559,3.874,1.229,3.455,6.227,1.668,0.736,0.59,2.208,7.192,6.39,2.423,1.894
1037,16.446,4.843,27.204,13.843,3.54,7.018,4.675,2.715,13.656,8.61,1.227,7.066,1.414,3.475,1.241,3.775,4.865,1.591,0.698,0.492,2.606,7.539,4.692,2.804,1.738
1038,15.279,4.536,23.369,13.523,3.387,6.738,3.554,2.901,13.506,6.981,1.171,6.027,1.337,2.838,1.264,4.133,3.554,1.4,0.691,0.422,3.101,7.928,3.404,3.239,1.607
1039,12.824,4.004,18.284,12.1,3.184,6.563,2.453,3.053,12.561,5.031,1.174,5.309,1.332,2.13,1.263,4.564,2.483,1.154,0.695,0.39,3.605,8.14,2.632,3.682,1.476
1040,9.837,3.44,13.364,9.871,2.983,6.277,1.569,3.175,10.601,3.28,1.2,4.797,1.381,1.525,1.235,4.902,1.707,0.93,0.696,0.391,3.899,8.015,2.293,4.069,1.347
1041,7.281,3.003,9.819,7.407,2.857,5.882,0.985,3.269,8.372,2.182,1.234,4.382,1.47,1.125,1.222,4.908,1.183,0.786,0.682,0.417,3.914,7.514,2.247,4.341,1.261
1042,6.61,2.741,10.051,5.456,2.856,6.168,0.696,3.329,6.281,1.89,1.275,3.974,1.581,0.937,1.275,4.576,0.845,0.744,0.661,0.453,3.689,6.775,2.376,4.456,1.252
1043,9.607,2.601,23.985,4.661,2.959,13.653,0.694,3.341,4.831,2.354,1.323,3.529,1.691,0.873,1.422,4.094,0.644,0.76,0.65,0.485,3.3,5.974,2.618,4.41,1.319
1044,17.795,2.482,64.446,5.375,3.113,38.471,0.949,3.306,4.176,3.515,1.375,3.082,1.779,0.853,1.65,3.647,0.533,0.771,0.683,0.503,3.115,5.286,2.868,4.277,1.426
1045,30.97,2.34,136.971,7.452,3.295,86.583,1.364,3.268,4.066,5.214,1.421,2.721,1.825,0.866,1.894,3.667,0.483,0.738,0.805,0.508,3.415,4.834,3.033,4.21,1.518
1046,46.323,2.228,229.963,10.287,3.492,150.81,1.83,3.283,4.295,7.085,1.441,2.523,1.808,0.914,2.067,3.862,0.485,0.647,1.033,0.506,4.202,4.655,3.021,4.355,1.55
1047,59.197,2.217,320.286,12.981,3.668,217.055,2.235,3.367,4.873,8.677,1.406,2.498,1.713,1.002,2.088,4.475,0.53,0.506,1.327,0.503,5.377,4.716,2.82,4.727,1.496
