itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
602,12.179,1.005,2.296,17.568,0.775,6.374,2.04,0.401,3.209,0.79,0.469,1.088,0.361,0.696,0.288,12.703,7.367,1.733,1.082,0.467,10.399,12.626,0.784,0.836,0.324
603,10.353,0.776,2.329,14.426,0.665,4.951,1.68,0.402,2.702,0.923,0.456,1.205,0.317,0.681,0.312,12.942,6.086,1.676,0.846,0.456,7.839,10.273,0.754,0.664,0.34
604,9.675,0.654,2.983,13.111,0.657,4.246,1.362,0.421,2.133,1.173,0.446,1.648,0.286,0.679,0.336,13.069,5.687,1.757,0.791,0.445,5.655,8.108,1.135,0.582,0.377
605,10.042,0.663,4.146,13.585,0.772,4.434,1.159,0.449,1.679,1.486,0.441,2.332,0.271,0.699,0.348,13.112,6.051,1.862,0.889,0.428,4.479,6.337,1.811,0.602,0.427
606,10.814,0.775,5.661,14.916,0.973,5.252,1.125,0.472,1.451,1.794,0.439,3.061,0.272,0.742,0.342,12.956,6.764,1.908,1.044,0.404,4.117,4.918,2.54,0.696,0.475
607,11.255,0.923,6.959,15.881,1.18,6.253,1.289,0.474,1.427,2.014,0.433,3.59,0.286,0.803,0.32,12.425,7.436,1.868,1.152,0.372,4.45,3.704,3.049,0.812,0.507
608,10.961,1.048,7.814,15.657,1.31,7.044,1.642,0.454,1.523,2.079,0.418,3.739,0.306,0.875,0.293,11.401,7.795,1.781,1.156,0.339,4.857,2.693,3.185,0.903,0.513
609,9.888,1.1,7.857,14.04,1.306,7.315,2.076,0.414,1.622,1.957,0.39,3.474,0.323,0.937,0.267,9.889,7.738,1.71,1.054,0.312,5.063,1.935,2.952,0.933,0.492
610,8.312,1.054,7.225,11.352,1.158,6.976,2.425,0.362,1.634,1.664,0.355,2.9,0.325,0.966,0.248,8.079,7.382,1.734,0.887,0.295,4.791,1.446,2.486,0.889,0.449
611,6.653,0.923,6.213,8.278,0.906,6.208,2.556,0.311,1.557,1.285,0.322,2.193,0.31,0.95,0.237,6.474,6.9,1.91,0.723,0.287,4.233,1.206,1.964,0.79,0.397
612,5.303,0.754,5.196,5.644,0.631,5.355,2.421,0.28,1.431,0.938,0.305,1.559,0.285,0.908,0.232,5.652,6.446,2.251,0.626,0.288,3.706,1.225,1.577,0.681,0.353
613,4.502,0.605,4.432,4.089,0.424,4.601,2.083,0.284,1.303,0.731,0.313,1.145,0.264,0.873,0.234,5.863,6.072,2.695,0.629,0.302,3.484,1.587,1.476,0.632,0.334
614,4.258,0.516,4.047,3.799,0.344,4.221,1.693,0.333,1.208,0.697,0.34,0.955,0.257,0.861,0.243,7.13,5.668,3.109,0.715,0.33,3.787,2.391,1.67,0.692,0.346
615,4.374,0.499,4.307,4.446,0.396,4.686,1.415,0.419,1.212,0.798,0.374,0.909,0.269,0.871,0.264,9.103,5.104,3.367,0.842,0.367,4.778,3.592,2.029,0.862,0.386
616,4.66,0.541,5.429,5.495,0.542,6.461,1.354,0.526,1.345,0.957,0.397,0.928,0.292,0.898,0.297,11.393,4.392,3.418,0.966,0.405,6.451,4.926,2.362,1.09,0.436
617,4.922,0.619,7.518,6.376,0.729,9.658,1.54,0.63,1.608,1.116,0.401,1.007,0.314,0.936,0.341,13.427,3.676,3.24,1.066,0.432,8.488,5.984,2.512,1.296,0.478
618,4.999,0.708,10.097,6.746,0.903,13.859,1.91,0.704,2.004,1.243,0.386,1.194,0.324,0.979,0.39,14.674,3.142,2.878,1.138,0.438,10.424,6.4,2.429,1.417,0.498
619,4.8,0.771,12.711,6.568,1.004,18.024,2.349,0.735,2.457,1.338,0.358,1.488,0.318,1.021,0.431,14.792,2.952,2.433,1.196,0.42,11.672,5.994,2.128,1.411,0.493
620,4.342,0.786,14.22,6.038,0.995,20.779,2.718,0.723,2.838,1.434,0.326,1.842,0.3,1.057,0.457,13.769,3.179,2.024,1.254,0.381,11.879,4.895,1.708,1.285,0.467
621,3.823,0.752,14.288,5.523,0.89,21.229,2.902,0.68,2.998,1.58,0.299,2.198,0.281,1.077,0.463,12.014,3.767,1.772,1.321,0.33,10.922,3.548,1.335,1.096,0.433
622,3.519,0.694,12.557,5.377,0.747,19.264,2.856,0.628,2.782,1.772,0.286,2.472,0.27,1.085,0.452,10.129,4.548,1.806,1.404,0.277,9.301,2.596,1.191,0.941,0.401
623,3.591,0.643,9.976,5.7,0.639,15.755,2.603,0.589,2.308,1.962,0.291,2.606,0.273,1.101,0.432,8.646,5.274,2.25,1.498,0.231,7.567,2.572,1.441,0.903,0.377
624,3.986,0.623,7.227,6.288,0.625,11.914,2.248,0.577,1.762,2.074,0.312,2.6,0.283,1.153,0.416,7.885,5.713,3.109,1.592,0.199,6.508,3.602,2.144,1.014,0.36
625,4.53,0.644,5.403,6.825,0.719,8.957,1.922,0.587,1.383,2.043,0.344,2.475,0.293,1.246,0.409,7.89,5.765,4.205,1.655,0.187,6.441,5.328,3.172,1.228,0.349
626,4.946,0.702,4.846,6.977,0.886,7.352,1.72,0.601,1.269,1.87,0.376,2.286,0.292,1.364,0.406,8.4,5.523,5.221,1.658,0.195,7.219,7.104,4.237,1.44,0.342
627,5.039,0.782,5.431,6.628,1.064,6.88,1.655,0.603,1.387,1.641,0.401,2.121,0.282,1.464,0.4,9.056,5.258,5.838,1.587,0.218,8.184,8.266,5.006,1.551,0.338
628,4.782,0.864,6.586,5.902,1.196,6.914,1.673,0.58,1.645,1.475,0.414,2.046,0.267,1.474,0.383,9.626,5.172,5.862,1.446,0.246,8.73,8.454,5.243,1.508,0.338
629,4.392,0.929,7.766,5.162,1.255,6.94,1.699,0.531,1.919,1.478,0.415,2.113,0.256,1.361,0.357,9.922,5.35,5.318,1.26,0.267,8.475,7.758,4.906,1.315,0.337
630,4.257,0.976,8.413,4.881,1.264,6.747,1.685,0.465,2.073,1.714,0.409,2.335,0.261,1.149,0.328,9.972,5.686,4.454,1.092,0.279,7.486,6.594,4.19,1.039,0.336
631,4.925,1.03,8.55,5.633,1.295,6.494,1.621,0.398,2.077,2.144,0.409,2.664,0.292,0.895,0.304,9.801,6.102,3.621,1.022,0.284,6.184,5.628,3.486,0.809,0.34
632,6.787,1.119,8.001,7.807,1.411,6.216,1.541,0.349,1.985,2.638,0.422,3.02,0.352,0.661,0.289,9.513,6.784,3.103,1.107,0.291,5.032,5.485,3.194,0.745,0.359
633,9.694,1.253,7.08,11.207,1.62,6.047,1.503,0.326,1.829,3.035,0.445,3.288,0.429,0.495,0.28,9.227,8.083,3.005,1.325,0.306,4.517,6.316,3.488,0.887,0.394
634,12.943,1.406,5.889,15.038,1.857,5.896,1.548,0.33,1.735,3.22,0.471,3.394,0.501,0.412,0.274,8.904,10.183,3.212,1.579,0.333,4.717,7.702,4.19,1.171,0.437
635,15.518,1.518,4.766,18.146,2.014,5.651,1.675,0.353,1.701,3.14,0.486,3.306,0.544,0.387,0.267,8.507,12.828,3.475,1.751,0.368,5.386,8.923,4.885,1.458,0.468
636,16.609,1.53,3.74,19.556,2.002,5.163,1.844,0.384,1.711,2.842,0.483,3.053,0.545,0.382,0.258,7.956,15.278,3.585,1.762,0.409,6.095,9.387,5.17,1.614,0.469
637,16.039,1.424,2.859,18.953,1.798,4.371,2.007,0.42,1.736,2.418,0.458,2.664,0.504,0.386,0.252,7.341,16.676,3.495,1.615,0.451,6.466,8.919,4.861,1.585,0.435
638,14.315,1.232,2.327,16.85,1.472,3.606,2.14,0.456,1.765,1.995,0.419,2.224,0.438,0.418,0.254,6.989,16.426,3.263,1.371,0.492,6.319,7.71,4.068,1.404,0.376
639,12.268,1.031,2.117,14.226,1.152,3.172,2.223,0.488,1.746,1.73,0.375,1.854,0.366,0.503,0.263,7.227,14.547,2.981,1.112,0.53,5.787,6.177,3.099,1.165,0.324
640,10.61,0.908,2.384,11.983,0.973,3.39,2.245,0.508,1.648,1.776,0.338,1.69,0.305,0.647,0.277,8.136,11.639,2.754,0.905,0.559,5.238,4.76,2.351,0.978,0.31
641,9.589,0.91,2.965,10.528,0.991,4.178,2.194,0.516,1.466,2.16,0.315,1.787,0.264,0.827,0.291,9.347,8.525,2.66,0.787,0.575,4.986,3.75,2.107,0.912,0.351
642,8.952,1.014,3.666,9.661,1.158,5.212,2.06,0.51,1.253,2.777,0.306,2.089,0.243,0.998,0.302,10.414,5.962,2.696,0.756,0.577,5.131,3.22,2.372,0.956,0.432
643,8.237,1.149,4.293,8.838,1.354,6.074,1.841,0.487,1.041,3.396,0.304,2.453,0.232,1.107,0.314,10.876,4.306,2.767,0.779,0.566,5.538,3.043,2.9,1.04,0.518
644,7.174,1.24,4.749,7.663,1.457,6.462,1.554,0.449,0.869,3.759,0.3,2.697,0.224,1.11,0.325,10.498,3.516,2.743,0.811,0.547,5.951,3.012,3.338,1.079,0.569
645,5.859,1.251,5.055,6.173,1.417,6.31,1.228,0.398,0.734,3.68,0.292,2.674,0.218,1.001,0.334,9.35,3.251,2.559,0.816,0.523,6.064,2.97,3.42,1.027,0.566
646,4.624,1.187,5.261,4.739,1.267,5.739,0.91,0.344,0.63,3.152,0.282,2.367,0.212,0.821,0.337,7.758,3.113,2.219,0.784,0.494,5.686,2.863,3.066,0.9,0.511
647,3.827,1.092,5.32,3.76,1.093,4.954,0.656,0.3,0.548,2.381,0.275,1.916,0.209,0.642,0.328,6.16,2.94,1.811,0.718,0.46,4.949,2.75,2.408,0.77,0.43
648,3.666,1.011,5.177,3.486,0.985,4.278,0.516,0.28,0.485,1.654,0.282,1.513,0.21,0.534,0.305,4.953,2.705,1.425,0.65,0.422,4.155,2.742,1.709,0.748,0.357
649,4.065,0.977,4.827,3.875,0.997,4.097,0.52,0.292,0.426,1.211,0.31,1.304,0.218,0.534,0.27,4.289,2.445,1.152,0.619,0.384,3.774,2.95,1.223,0.92,0.315
650,4.71,0.984,4.395,4.616,1.114,4.594,0.667,0.333,0.385,1.128,0.357,1.329,0.233,0.637,0.23,4.136,2.166,1.031,0.648,0.353,4.128,3.398,1.093,1.286,0.311
651,5.219,1.006,4.048,5.304,1.265,5.733,0.907,0.39,0.406,1.298,0.413,1.511,0.254,0.797,0.195,4.343,1.872,1.047,0.732,0.336,5.251,3.945,1.3,1.746,0.334
652,5.396,1.01,4.001,5.681,1.36,7.145,1.165,0.443,0.537,1.525,0.463,1.69,0.275,0.957,0.171,4.771,1.602,1.16,0.841,0.335,6.821,4.383,1.691,2.14,0.362
653,5.209,0.975,4.347,5.653,1.342,8.319,1.366,0.469,0.801,1.644,0.492,1.725,0.29,1.082,0.162,5.207,1.396,1.336,0.934,0.351,8.186,4.55,2.079,2.313,0.383
654,4.725,0.908,4.937,5.243,1.217,8.901,1.464,0.464,1.172,1.61,0.492,1.587,0.297,1.151,0.164,5.469,1.265,1.523,0.983,0.382,8.85,4.436,2.336,2.193,0.394
655,4.101,0.836,5.437,4.574,1.044,8.482,1.442,0.441,1.56,1.441,0.465,1.338,0.299,1.156,0.172,5.318,1.197,1.651,0.984,0.423,8.364,4.146,2.395,1.819,0.398
656,3.524,0.784,5.619,3.816,0.89,7.508,1.319,0.416,1.871,1.196,0.419,1.074,0.3,1.106,0.182,4.804,1.159,1.662,0.951,0.468,7.138,3.814,2.236,1.315,0.398
657,3.235,0.771,5.34,3.178,0.801,6.195,1.144,0.406,2.022,0.957,0.369,0.908,0.304,1.023,0.194,4.047,1.204,1.561,0.91,0.504,5.495,3.555,1.942,0.847,0.394
658,3.498,0.804,4.689,2.94,0.79,5.013,0.973,0.416,2.032,0.838,0.329,0.95,0.311,0.935,0.21,3.388,1.556,1.404,0.889,0.524,4.199,3.57,1.756,0.558,0.385
659,4.458,0.885,4.125,3.327,0.841,4.269,0.849,0.438,1.958,0.914,0.304,1.234,0.32,0.864,0.232,3.187,2.52,1.281,0.908,0.523,3.379,3.986,1.905,0.516,0.374
660,5.987,1.0,3.757,4.353,0.917,3.926,0.78,0.463,1.905,1.197,0.294,1.696,0.325,0.826,0.257,3.752,4.277,1.269,0.972,0.5,3.436,4.767,2.482,0.688,0.361
661,7.667,1.111,3.894,5.747,0.974,3.86,0.759,0.48,1.947,1.614,0.29,2.19,0.323,0.82,0.28,5.172,6.702,1.393,1.064,0.457,3.88,5.697,3.363,0.968,0.347
662,8.982,1.18,4.333,7.064,0.988,3.834,0.762,0.484,2.087,2.05,0.286,2.566,0.316,0.833,0.294,7.281,9.369,1.609,1.163,0.403,4.606,6.469,4.256,1.233,0.333
663,9.507,1.185,4.983,7.837,0.96,3.813,0.777,0.476,2.248,2.363,0.282,2.707,0.314,0.85,0.295,9.631,11.655,1.822,1.246,0.349,5.229,6.787,4.812,1.393,0.321
664,9.029,1.123,5.477,7.732,0.895,3.75,0.806,0.461,2.343,2.432,0.278,2.552,0.324,0.858,0.283,11.679,13.052,1.925,1.294,0.306,5.695,6.465,4.781,1.399,0.31
665,7.661,1.013,5.623,6.779,0.801,3.628,0.86,0.438,2.296,2.216,0.277,2.151,0.351,0.848,0.265,12.943,13.325,1.902,1.293,0.279,5.846,5.577,4.172,1.255,0.297
666,5.835,0.901,5.217,5.387,0.699,3.297,0.938,0.407,2.122,1.788,0.281,1.641,0.391,0.823,0.248,13.08,12.639,1.776,1.246,0.267,5.563,4.427,3.226,1.018,0.279
667,4.144,0.84,4.448,4.158,0.616,2.845,1.024,0.365,1.876,1.306,0.291,1.228,0.433,0.795,0.239,12.145,11.497,1.629,1.167,0.269,4.999,3.44,2.332,0.795,0.259
668,3.082,0.868,3.561,3.58,0.585,2.277,1.111,0.318,1.619,0.962,0.307,1.083,0.467,0.778,0.243,10.4,10.484,1.532,1.085,0.282,4.279,2.988,1.836,0.7,0.245
669,2.786,0.98,2.943,3.759,0.626,1.835,1.178,0.276,1.398,0.876,0.328,1.248,0.486,0.771,0.259,8.409,9.909,1.507,1.034,0.304,3.708,3.159,1.866,0.791,0.242
670,3.031,1.129,2.815,4.428,0.729,1.596,1.212,0.244,1.211,1.037,0.35,1.621,0.487,0.761,0.283,6.788,9.739,1.529,1.027,0.328,3.416,3.717,2.258,1.036,0.252
671,3.414,1.246,3.044,5.109,0.861,1.573,1.209,0.222,1.052,1.33,0.37,2.036,0.47,0.73,0.308,5.948,9.778,1.553,1.059,0.348,3.443,4.262,2.691,1.332,0.266
672,3.705,1.281,3.523,5.49,0.983,1.699,1.161,0.211,0.901,1.594,0.386,2.326,0.44,0.674,0.328,5.953,9.864,1.507,1.102,0.357,3.63,4.473,2.881,1.556,0.278
673,4.046,1.222,3.924,5.646,1.065,1.865,1.075,0.214,0.754,1.748,0.397,2.415,0.403,0.607,0.339,6.467,9.997,1.401,1.126,0.355,3.772,4.256,2.747,1.624,0.284
674,4.713,1.092,4.224,5.844,1.095,2.026,0.978,0.231,0.639,1.772,0.405,2.298,0.366,0.555,0.342,7.15,10.298,1.256,1.103,0.345,3.767,3.725,2.342,1.512,0.283
675,5.863,0.928,4.281,6.31,1.072,2.132,0.9,0.258,0.592,1.696,0.406,2.025,0.33,0.548,0.336,7.566,10.766,1.103,1.02,0.332,3.509,3.081,1.786,1.256,0.276
676,7.364,0.782,4.252,7.101,1.009,2.193,0.885,0.298,0.709,1.603,0.397,1.672,0.3,0.62,0.326,7.486,11.303,0.98,0.894,0.317,3.12,2.604,1.21,0.93,0.266
677,8.808,0.704,4.341,8.047,0.927,2.236,1.02,0.363,1.282,1.574,0.379,1.327,0.277,0.8,0.319,6.881,11.721,0.915,0.773,0.303,2.694,2.68,0.806,0.639,0.26
678,9.67,0.731,4.827,8.8,0.844,2.263,1.415,0.471,2.649,1.643,0.357,1.039,0.264,1.1,0.328,6.01,11.889,0.913,0.715,0.294,2.427,3.581,0.719,0.465,0.269
679,9.59,0.865,5.68,9.021,0.771,2.281,2.09,0.621,4.871,1.815,0.338,0.818,0.261,1.51,0.358,5.144,11.793,0.943,0.755,0.292,2.403,5.273,0.934,0.428,0.298
680,8.609,1.071,6.734,8.617,0.711,2.305,2.936,0.789,7.573,2.063,0.329,0.686,0.266,1.966,0.406,4.493,11.577,0.989,0.878,0.296,2.583,7.389,1.347,0.498,0.343
681,7.186,1.297,7.614,7.833,0.672,2.393,3.719,0.929,10.1,2.314,0.332,0.674,0.277,2.364,0.459,4.111,11.393,0.988,1.038,0.308,2.866,9.406,1.807,0.625,0.396
682,5.933,1.514,8.037,7.138,0.698,2.661,4.175,0.996,11.567,2.529,0.347,0.884,0.297,2.588,0.497,3.994,11.462,0.962,1.196,0.332,3.308,10.885,2.28,0.8,0.446
683,5.346,1.72,7.992,6.961,0.856,3.285,4.144,0.966,11.609,2.707,0.369,1.395,0.329,2.558,0.508,4.239,11.895,0.961,1.341,0.37,4.083,11.566,2.758,1.035,0.491
684,5.655,1.924,7.729,7.534,1.19,4.461,3.651,0.847,10.085,2.863,0.392,2.157,0.373,2.282,0.489,5.2,12.613,1.065,1.484,0.418,5.372,11.399,3.187,1.33,0.525
685,6.708,2.132,7.659,8.758,1.676,6.212,2.899,0.68,7.732,2.996,0.409,3.005,0.425,1.837,0.448,7.204,13.307,1.35,1.657,0.462,7.021,10.555,3.511,1.664,0.546
686,8.072,2.32,7.9,10.273,2.203,8.235,2.154,0.516,5.224,3.103,0.42,3.725,0.476,1.354,0.4,10.207,13.804,1.838,1.888,0.488,8.588,9.357,3.68,1.982,0.548
687,9.323,2.432,8.624,11.696,2.615,10.089,1.625,0.394,3.434,3.183,0.425,4.14,0.514,0.954,0.359,13.642,14.058,2.542,2.172,0.483,9.557,8.215,3.648,2.203,0.527
688,10.137,2.402,9.245,12.73,2.771,11.196,1.371,0.33,2.477,3.223,0.426,4.16,0.529,0.697,0.331,16.831,14.083,3.381,2.468,0.448,9.602,7.479,3.395,2.252,0.485
689,10.323,2.19,9.327,13.157,2.615,11.147,1.324,0.317,2.248,3.184,0.421,3.814,0.512,0.569,0.31,18.802,13.888,4.161,2.722,0.396,8.691,7.272,2.949,2.096,0.43
690,9.986,1.835,8.49,13.031,2.218,9.999,1.33,0.335,2.261,3.03,0.41,3.253,0.468,0.51,0.288,19.051,13.51,4.722,2.912,0.342,7.07,7.512,2.407,1.779,0.376
691,9.486,1.449,6.978,12.617,1.751,8.204,1.288,0.372,2.152,2.78,0.394,2.682,0.411,0.468,0.261,17.372,13.03,5.036,3.037,0.299,5.346,8.071,1.918,1.424,0.342
692,9.174,1.18,5.47,12.141,1.41,6.432,1.186,0.429,1.87,2.509,0.38,2.285,0.367,0.443,0.231,14.357,12.697,5.215,3.11,0.277,4.186,8.838,1.686,1.188,0.34
693,9.265,1.115,4.637,11.705,1.316,5.301,1.086,0.493,1.511,2.313,0.371,2.164,0.354,0.462,0.206,10.932,12.825,5.361,3.141,0.274,4.088,9.737,1.822,1.182,0.37
694,9.693,1.249,5.035,11.299,1.464,5.332,1.041,0.55,1.193,2.242,0.369,2.301,0.374,0.547,0.188,7.886,13.544,5.405,3.104,0.281,5.02,10.719,2.285,1.399,0.414
695,10.16,1.493,6.677,10.908,1.736,6.686,1.117,0.584,1.043,2.272,0.37,2.586,0.411,0.696,0.181,5.793,14.893,5.265,2.966,0.288,6.46,11.747,2.893,1.719,0.451
696,10.292,1.73,9.081,10.528,1.985,9.003,1.357,0.591,1.042,2.311,0.369,2.831,0.441,0.878,0.181,5.208,16.757,4.863,2.718,0.29,7.646,12.663,3.367,1.981,0.463
697,9.848,1.859,11.415,10.166,2.092,11.52,1.748,0.571,1.165,2.262,0.359,2.898,0.441,1.036,0.183,6.275,18.916,4.275,2.39,0.292,8.023,13.27,3.51,2.061,0.447
698,8.815,1.843,12.798,9.805,2.013,13.388,2.212,0.531,1.286,2.064,0.337,2.73,0.404,1.128,0.185,8.713,20.96,3.685,2.042,0.302,7.393,13.444,3.274,1.922,0.416
699,7.477,1.713,12.741,9.498,1.784,14.021,2.635,0.479,1.364,1.74,0.306,2.375,0.341,1.145,0.183,11.787,22.299,3.298,1.722,0.325,5.985,13.111,2.754,1.619,0.389
700,6.332,1.539,11.385,9.396,1.49,13.352,2.896,0.421,1.329,1.368,0.279,1.935,0.275,1.103,0.176,14.843,22.415,3.232,1.474,0.361,4.356,12.309,2.174,1.275,0.379
701,5.884,1.398,9.275,9.692,1.231,11.697,2.91,0.367,1.241,1.068,0.271,1.559,0.226,1.038,0.168,17.471,21.202,3.495,1.329,0.406,3.041,11.199,1.771,1.034,0.391
702,6.419,1.331,7.176,10.518,1.073,9.678,2.662,0.329,1.152,0.907,0.29,1.336,0.203,0.989,0.16,19.594,19.105,3.897,1.306,0.453,2.435,10.012,1.669,0.983,0.42
703,7.813,1.33,5.808,11.779,1.029,8.069,2.218,0.325,1.16,0.878,0.331,1.265,0.201,0.963,0.156,21.304,16.886,4.121,1.419,0.492,2.807,8.913,1.834,1.111,0.452
704,9.582,1.353,5.488,13.165,1.055,7.437,1.706,0.371,1.305,0.92,0.384,1.255,0.209,0.946,0.16,22.425,15.174,3.943,1.661,0.513,4.136,8.004,2.077,1.323,0.472
705,11.077,1.35,5.981,14.247,1.091,7.824,1.261,0.462,1.566,0.974,0.432,1.225,0.216,0.923,0.175,22.679,14.249,3.396,1.978,0.514,6.208,7.36,2.213,1.508,0.468
706,11.806,1.292,6.741,14.685,1.093,8.749,0.97,0.573,1.841,0.998,0.464,1.145,0.221,0.895,0.197,21.727,13.998,2.754,2.281,0.498,8.546,7.019,2.186,1.59,0.439
707,11.575,1.169,7.267,14.312,1.039,9.517,0.861,0.668,2.01,0.963,0.475,1.008,0.228,0.885,0.221,19.402,13.902,2.284,2.485,0.472,10.507,6.881,2.018,1.547,0.393
708,10.513,1.006,7.296,13.191,0.941,9.598,0.904,0.715,2.019,0.893,0.466,0.841,0.239,0.916,0.242,16.04,13.46,2.094,2.546,0.44,11.575,6.731,1.773,1.405,0.343
709,9.122,0.859,6.974,11.758,0.843,8.961,1.052,0.709,1.857,0.865,0.448,0.768,0.253,1.014,0.257,12.342,12.504,2.211,2.474,0.405,11.55,6.468,1.681,1.265,0.303
710,7.998,0.793,6.713,10.553,0.803,8.061,1.262,0.667,1.56,0.961,0.43,0.928,0.264,1.173,0.266,9.378,11.291,2.602,2.353,0.372,10.649,6.221,2.03,1.262,0.28
711,7.492,0.84,6.977,9.859,0.853,7.503,1.504,0.618,1.221,1.222,0.417,1.379,0.27,1.352,0.269,7.951,10.204,3.192,2.287,0.346,9.535,6.22,2.983,1.478,0.275
712,7.616,0.989,8.031,9.68,0.993,7.667,1.731,0.584,0.945,1.615,0.407,2.055,0.268,1.499,0.265,8.034,9.472,3.869,2.339,0.331,8.828,6.598,4.402,1.869,0.282
713,8.021,1.187,9.799,9.765,1.183,8.631,1.923,0.571,0.815,2.039,0.399,2.782,0.261,1.575,0.254,8.928,9.074,4.519,2.493,0.328,8.812,7.244,5.872,2.289,0.292
714,8.232,1.36,11.798,9.743,1.363,9.984,2.085,0.574,0.881,2.358,0.388,3.338,0.252,1.56,0.239,9.807,8.826,4.944,2.644,0.34,9.191,7.79,6.856,2.556,0.297
715,7.917,1.453,13.488,9.322,1.48,11.225,2.218,0.577,1.166,2.444,0.374,3.542,0.245,1.452,0.221,10.194,8.634,5.021,2.67,0.366,9.376,7.86,6.971,2.555,0.299
716,7.0,1.438,14.312,8.426,1.5,11.922,2.305,0.568,1.639,2.257,0.353,3.329,0.246,1.276,0.206,9.905,8.51,4.746,2.51,0.4,8.902,7.343,6.172,2.281,0.3
717,5.732,1.326,14.026,7.308,1.424,11.943,2.339,0.542,2.223,1.857,0.326,2.78,0.26,1.069,0.196,9.089,8.524,4.249,2.202,0.433,7.651,6.46,4.765,1.826,0.307
718,4.472,1.165,12.74,6.335,1.292,11.402,2.342,0.506,2.772,1.419,0.3,2.124,0.292,0.885,0.193,8.092,8.781,3.663,1.853,0.462,6.01,5.663,3.303,1.36,0.322
719,3.527,1.032,10.802,5.757,1.19,10.526,2.384,0.484,3.172,1.206,0.295,1.676,0.344,0.772,0.2,7.414,9.36,3.105,1.594,0.492,4.568,5.512,2.369,1.081,0.348
720,3.134,0.99,8.742,5.76,1.21,9.584,2.541,0.497,3.346,1.429,0.328,1.716,0.413,0.756,0.215,7.509,10.292,2.643,1.516,0.536,3.944,6.463,2.318,1.095,0.385
721,3.361,1.049,7.033,6.407,1.397,8.927,2.839,0.55,3.288,2.074,0.404,2.281,0.489,0.827,0.235,8.493,11.462,2.273,1.612,0.596,4.584,8.608,3.068,1.359,0.428
722,4.202,1.171,5.992,7.744,1.712,8.77,3.212,0.629,3.054,2.909,0.506,3.177,0.555,0.933,0.258,10.028,12.667,1.976,1.802,0.667,6.321,11.572,4.206,1.71,0.47
723,5.507,1.289,5.668,9.642,2.057,9.113,3.525,0.703,2.74,3.598,0.612,4.047,0.599,1.009,0.276,11.323,13.68,1.77,1.983,0.729,8.532,14.579,5.234,1.963,0.508
724,6.946,1.356,5.89,11.748,2.319,9.828,3.635,0.739,2.422,3.854,0.694,4.545,0.621,1.002,0.287,11.645,14.251,1.723,2.091,0.761,10.424,16.718,5.793,2.011,0.536
725,8.233,1.347,6.47,13.719,2.415,10.938,3.452,0.716,2.125,3.591,0.739,4.483,0.623,0.892,0.288,10.663,14.119,1.796,2.11,0.749,11.326,17.273,5.718,1.842,0.553
726,9.147,1.287,7.314,15.251,2.334,12.704,3.011,0.636,1.873,2.918,0.744,3.881,0.612,0.713,0.284,8.808,13.499,1.921,2.059,0.692,10.918,16.022,5.055,1.517,0.557
727,9.569,1.249,8.432,16.099,2.162,15.347,2.458,0.521,1.685,2.119,0.723,2.992,0.593,0.532,0.281,7.066,13.015,1.999,1.957,0.61,9.42,13.429,4.065,1.153,0.55
728,9.525,1.344,9.902,16.166,2.055,18.966,1.954,0.411,1.584,1.565,0.693,2.204,0.572,0.423,0.287,6.525,13.261,1.989,1.824,0.537,7.621,10.536,3.104,0.892,0.54
729,9.118,1.644,11.789,15.481,2.155,23.443,1.588,0.343,1.592,1.518,0.667,1.874,0.557,0.428,0.308,7.969,14.445,1.969,1.682,0.507,6.399,8.459,2.45,0.829,0.54
730,8.473,2.122,14.013,14.208,2.489,28.228,1.364,0.335,1.708,2.004,0.648,2.128,0.556,0.55,0.341,11.375,16.197,2.076,1.548,0.53,6.273,7.86,2.219,0.973,0.554
731,7.722,2.649,16.248,12.65,2.949,32.279,1.257,0.371,1.903,2.787,0.629,2.781,0.567,0.755,0.382,15.77,17.665,2.373,1.427,0.595,7.061,8.639,2.3,1.246,0.573
732,7.037,3.043,17.91,11.204,3.335,34.338,1.272,0.418,2.084,3.48,0.601,3.444,0.586,0.993,0.419,19.641,17.967,2.78,1.328,0.675,8.193,10.142,2.467,1.53,0.584
733,6.583,3.155,18.395,10.18,3.454,33.798,1.441,0.448,2.167,3.775,0.562,3.763,0.601,1.213,0.443,21.941,16.828,3.139,1.258,0.744,9.058,11.514,2.589,1.711,0.574
734,6.505,2.936,17.466,9.7,3.225,30.982,1.746,0.443,2.122,3.592,0.516,3.629,0.602,1.367,0.448,22.496,14.605,3.308,1.21,0.787,9.264,12.212,2.66,1.729,0.541
735,7.002,2.448,15.496,9.838,2.705,27.024,2.131,0.405,2.008,3.059,0.469,3.16,0.578,1.427,0.432,21.712,12.093,3.248,1.184,0.791,8.899,12.211,2.704,1.591,0.489
736,8.276,1.858,13.328,10.759,2.059,23.437,2.482,0.351,1.909,2.466,0.422,2.699,0.536,1.396,0.398,20.256,10.134,3.07,1.195,0.755,8.467,12.052,2.781,1.374,0.432
737,10.309,1.361,11.873,12.519,1.492,21.415,2.653,0.302,1.885,2.114,0.381,2.614,0.493,1.307,0.351,18.63,9.175,2.911,1.266,0.693,8.529,12.44,2.948,1.197,0.387
