itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
896,2.939,5.677,3.077,1.969,5.496,3.526,3.778,5.396,1.646,6.033,1.355,4.278,1.299,7.579,1.546,2.254,1.746,6.343,2.905,1.247,3.748,1.825,8.248,4.185,1.762
897,2.814,6.171,3.349,2.307,6.044,3.555,3.404,5.83,1.934,5.576,1.266,4.53,1.186,8.015,1.674,2.22,1.927,6.549,3.313,1.197,4.615,2.265,9.351,4.9,1.622
898,2.509,6.617,3.392,2.79,6.466,3.716,2.825,6.292,2.192,5.184,1.193,4.801,1.111,8.107,1.785,2.14,1.895,6.405,3.676,1.209,5.651,2.807,10.057,5.487,1.56
899,2.096,6.9,3.226,3.27,6.703,3.85,2.209,6.728,2.416,4.805,1.126,5.102,1.093,7.789,1.837,2.063,1.696,5.914,3.965,1.268,7.094,3.388,10.306,5.837,1.602
900,1.715,6.889,2.97,3.608,6.685,3.982,1.718,6.994,2.619,4.403,1.059,5.434,1.143,7.194,1.808,2.05,1.46,5.24,4.142,1.335,9.132,3.986,10.144,5.899,1.738
901,1.551,6.493,2.789,3.688,6.362,4.304,1.461,6.921,2.771,4.053,1.007,5.783,1.256,6.607,1.712,2.143,1.318,4.633,4.166,1.377,12.203,4.566,9.683,5.716,1.928
902,1.689,5.731,2.8,3.51,5.737,5.017,1.432,6.428,2.844,3.974,0.99,6.209,1.416,6.269,1.585,2.297,1.303,4.265,4.003,1.371,15.664,5.021,9.013,5.387,2.115
903,2.038,4.738,3.056,3.223,4.917,6.047,1.547,5.584,2.801,4.409,1.026,6.84,1.596,6.327,1.468,2.408,1.361,4.171,3.646,1.318,19.006,5.3,8.3,4.981,2.245
904,2.391,3.735,3.475,3.04,4.086,7.187,1.695,4.583,2.64,5.493,1.112,7.816,1.753,6.755,1.378,2.374,1.395,4.25,3.149,1.235,20.707,5.311,7.704,4.546,2.275
905,2.605,2.984,3.916,3.113,3.49,8.057,1.778,3.689,2.404,7.112,1.231,9.171,1.855,7.385,1.313,2.187,1.376,4.346,2.644,1.146,20.444,5.032,7.354,4.165,2.192
906,2.634,2.696,4.205,3.436,3.312,8.367,1.764,3.132,2.199,8.905,1.365,10.733,1.895,7.983,1.258,1.945,1.36,4.342,2.274,1.072,18.062,4.477,7.267,3.929,2.016
907,2.522,2.949,4.215,3.844,3.572,7.946,1.721,3.026,2.162,10.459,1.507,12.169,1.904,8.366,1.207,1.855,1.477,4.21,2.115,1.037,14.575,3.714,7.351,3.872,1.794
908,2.328,3.651,3.879,4.096,4.104,6.965,1.778,3.326,2.423,11.469,1.651,13.086,1.926,8.464,1.174,2.115,1.846,3.96,2.154,1.051,11.357,2.927,7.379,3.985,1.591
909,2.102,4.532,3.311,4.054,4.624,5.918,2.004,3.817,3.01,11.845,1.785,13.208,1.998,8.264,1.18,2.762,2.501,3.66,2.283,1.113,9.244,2.363,7.147,4.177,1.462
910,1.895,5.243,2.713,3.655,4.846,5.287,2.366,4.223,3.819,11.696,1.888,12.466,2.126,7.802,1.253,3.657,3.317,3.427,2.354,1.213,8.593,2.119,6.6,4.302,1.435
911,1.7,5.54,2.296,2.99,4.644,5.284,2.75,4.33,4.636,11.223,1.945,11.088,2.28,7.176,1.433,4.551,4.054,3.36,2.286,1.344,8.646,2.155,5.884,4.263,1.511
912,1.475,5.385,2.165,2.225,4.106,5.74,3.009,4.118,5.296,10.548,1.944,9.446,2.408,6.482,1.745,5.181,4.466,3.462,2.147,1.497,8.621,2.317,5.222,4.112,1.66
913,1.274,4.938,2.293,1.539,3.464,6.232,3.036,3.762,5.661,9.721,1.887,7.901,2.458,5.762,2.165,5.424,4.446,3.639,2.091,1.648,7.877,2.422,4.734,4.016,1.831
914,1.209,4.458,2.533,1.095,2.957,6.283,2.822,3.519,5.737,8.755,1.786,6.708,2.424,5.003,2.61,5.305,4.047,3.77,2.268,1.767,6.547,2.377,4.397,4.185,1.969
915,1.371,4.179,2.685,0.971,2.748,5.735,2.447,3.576,5.478,7.728,1.662,5.946,2.333,4.233,2.962,4.935,3.417,3.81,2.739,1.835,5.173,2.155,4.119,4.718,2.043
916,1.727,4.176,2.609,1.162,2.881,4.688,2.042,3.932,4.965,6.84,1.536,5.534,2.225,3.584,3.116,4.48,2.717,3.764,3.408,1.842,3.96,1.784,3.91,5.528,2.051
917,2.121,4.367,2.262,1.589,3.318,3.56,1.727,4.405,4.22,6.352,1.426,5.317,2.131,3.242,3.03,4.06,2.08,3.711,4.082,1.788,3.064,1.339,3.857,6.405,2.012
918,2.482,4.58,1.846,2.154,3.96,2.765,1.555,4.76,3.347,6.414,1.358,5.161,2.061,3.323,2.747,3.734,1.586,3.778,4.583,1.68,2.593,0.924,4.069,7.184,1.959
919,2.828,4.691,1.765,2.753,4.688,2.642,1.493,4.844,2.45,6.933,1.353,5.033,2.014,3.767,2.373,3.48,1.257,4.009,4.827,1.533,2.257,0.644,4.489,7.816,1.908
920,3.247,4.696,2.452,3.283,5.366,3.232,1.468,4.676,1.646,7.706,1.425,4.957,1.987,4.358,2.039,3.244,1.101,4.343,4.873,1.371,2.214,0.565,4.88,8.389,1.86
921,3.811,4.688,4.18,3.696,5.842,4.362,1.46,4.399,1.059,8.495,1.564,5.039,1.978,4.833,1.838,2.98,1.126,4.637,4.844,1.226,2.092,0.656,4.991,8.991,1.799
922,4.525,4.802,6.868,4.058,5.993,5.779,1.466,4.151,0.732,9.068,1.728,5.454,1.978,4.947,1.785,2.714,1.313,4.698,4.829,1.128,2.148,0.823,4.648,9.589,1.718
923,5.278,5.141,10.014,4.509,5.786,7.284,1.539,4.004,0.681,9.317,1.853,6.347,1.967,4.691,1.822,2.455,1.636,4.433,4.855,1.102,2.19,1.006,3.85,10.018,1.639
924,5.94,5.709,12.829,5.181,5.305,8.616,1.844,3.948,0.893,9.244,1.884,7.697,1.932,4.293,1.86,2.189,2.108,3.92,4.873,1.156,2.328,1.217,2.798,10.067,1.602
925,6.431,6.392,14.56,6.107,4.719,9.425,2.539,3.933,1.312,8.9,1.82,9.221,1.882,4.043,1.849,1.944,2.681,3.343,4.806,1.284,2.418,1.513,1.81,9.595,1.642
926,6.682,7.026,14.748,7.155,4.197,9.575,3.608,3.939,1.851,8.275,1.715,10.484,1.836,4.069,1.8,1.76,3.245,2.843,4.621,1.455,2.419,1.962,1.149,8.635,1.762
927,6.708,7.471,13.425,8.076,3.828,9.152,4.873,4.015,2.397,7.333,1.635,11.12,1.815,4.258,1.754,1.717,3.712,2.49,4.347,1.623,2.3,2.599,0.935,7.428,1.916
928,6.635,7.642,11.039,8.631,3.6,8.329,6.069,4.24,2.847,6.14,1.618,11.036,1.83,4.372,1.75,1.83,4.077,2.287,4.056,1.737,2.079,3.425,1.112,6.33,2.033
929,6.607,7.535,8.321,8.624,3.434,7.441,6.959,4.682,3.124,4.915,1.667,10.338,1.879,4.331,1.809,2.071,4.39,2.283,3.825,1.772,1.843,4.484,1.661,5.649,2.051
930,6.713,7.192,5.937,8.094,3.255,6.666,7.429,5.315,3.175,3.992,1.742,9.288,1.938,4.269,1.914,2.344,4.697,2.577,3.697,1.722,1.628,5.803,2.662,5.49,1.953
931,6.909,6.676,4.169,7.219,3.059,6.009,7.498,5.989,3.052,3.615,1.789,8.116,1.985,4.378,2.019,2.503,4.991,3.228,3.659,1.604,1.5,7.316,4.188,5.736,1.784
932,7.069,6.117,3.028,6.202,2.926,5.392,7.257,6.511,2.83,3.797,1.789,6.957,2.018,4.762,2.078,2.459,5.239,4.188,3.674,1.449,1.465,8.834,6.139,6.176,1.631
933,7.105,5.688,2.329,5.269,2.956,4.759,6.808,6.779,2.58,4.336,1.782,5.908,2.052,5.379,2.072,2.203,5.38,5.324,3.726,1.301,1.575,10.049,8.271,6.622,1.592
934,6.906,5.52,1.896,4.604,3.186,4.163,6.207,6.791,2.388,4.906,1.824,5.132,2.104,5.985,2.015,1.866,5.339,6.333,3.804,1.196,1.905,10.604,10.061,6.941,1.715
935,6.377,5.665,1.646,4.221,3.565,3.744,5.447,6.628,2.29,5.228,1.952,4.857,2.183,6.297,1.949,1.612,5.06,6.911,3.918,1.155,2.479,10.249,10.977,7.103,1.964
936,5.524,6.053,1.565,3.982,4.007,3.653,4.548,6.382,2.281,5.165,2.143,5.235,2.289,6.206,1.912,1.583,4.539,6.898,4.097,1.189,3.221,8.982,10.838,7.216,2.246
937,4.541,6.543,1.652,3.826,4.44,3.938,3.61,6.11,2.378,4.777,2.327,6.284,2.404,5.82,1.914,1.832,3.853,6.345,4.331,1.283,3.964,7.096,9.83,7.434,2.456
938,3.684,6.978,1.91,3.808,4.824,4.527,2.793,5.835,2.553,4.254,2.425,7.798,2.499,5.4,1.934,2.282,3.108,5.496,4.563,1.399,4.445,5.065,8.388,7.856,2.517
939,3.101,7.273,2.257,4.004,5.167,5.168,2.157,5.573,2.724,3.822,2.399,9.329,2.55,5.166,1.955,2.768,2.407,4.713,4.727,1.49,4.474,3.364,7.046,8.474,2.409
940,2.82,7.412,2.692,4.406,5.508,5.777,1.704,5.369,2.769,3.712,2.288,10.363,2.548,5.186,1.992,3.167,1.848,4.241,4.791,1.531,4.03,2.281,6.107,9.144,2.177
941,2.77,7.444,3.162,4.907,5.915,6.265,1.416,5.308,2.639,4.08,2.179,10.639,2.502,5.402,2.071,3.419,1.496,4.12,4.793,1.527,3.332,1.808,5.528,9.686,1.911
942,2.847,7.409,3.59,5.384,6.441,6.585,1.281,5.458,2.337,4.937,2.153,10.339,2.432,5.69,2.205,3.519,1.341,4.229,4.817,1.502,2.675,1.725,5.082,9.945,1.704
943,2.933,7.287,3.904,5.703,7.054,6.619,1.266,5.805,1.931,6.189,2.241,9.929,2.366,5.952,2.38,3.51,1.306,4.35,4.925,1.482,2.329,1.8,4.555,9.829,1.623
944,2.986,7.028,4.022,5.849,7.662,6.364,1.347,6.207,1.537,7.591,2.413,9.839,2.321,6.085,2.543,3.436,1.331,4.29,5.095,1.476,2.328,1.928,3.889,9.304,1.688
945,3.012,6.602,3.835,5.995,8.193,5.833,1.476,6.449,1.248,8.772,2.606,10.164,2.315,5.982,2.632,3.321,1.395,3.957,5.221,1.473,2.613,2.083,3.167,8.42,1.876
946,3.003,6.042,3.397,6.394,8.623,5.129,1.564,6.377,1.089,9.33,2.758,10.601,2.358,5.559,2.6,3.192,1.526,3.355,5.189,1.456,2.996,2.326,2.524,7.37,2.144
947,2.952,5.502,2.786,7.211,8.982,4.435,1.534,6.013,1.055,9.058,2.84,10.577,2.441,4.839,2.44,3.0,1.78,2.594,4.947,1.411,3.32,2.756,2.045,6.417,2.426
948,2.868,5.134,2.186,8.387,9.297,3.943,1.366,5.526,1.091,8.042,2.852,9.68,2.538,3.965,2.188,2.71,2.188,1.847,4.53,1.334,3.576,3.395,1.72,5.738,2.652
949,2.752,4.988,1.751,9.592,9.54,3.806,1.101,5.115,1.129,6.613,2.802,7.963,2.635,3.136,1.911,2.364,2.694,1.243,4.025,1.247,3.73,4.13,1.476,5.344,2.777
950,2.6,5.01,1.601,10.423,9.625,4.086,0.827,4.919,1.135,5.152,2.702,5.893,2.741,2.521,1.693,2.031,3.141,0.827,3.539,1.195,3.716,4.747,1.254,5.13,2.811
951,2.39,5.122,1.786,10.627,9.46,4.8,0.601,4.957,1.114,3.955,2.584,4.205,2.866,2.171,1.597,1.776,3.334,0.581,3.171,1.222,3.478,5.034,1.044,4.981,2.814
952,2.13,5.258,2.202,10.194,8.99,5.808,0.453,5.122,1.05,3.134,2.49,3.408,3.005,2.026,1.644,1.633,3.174,0.457,2.959,1.337,2.984,4.875,0.892,4.831,2.851
953,1.884,5.355,2.69,9.428,8.247,6.868,0.43,5.242,0.972,2.669,2.448,3.587,3.139,1.969,1.802,1.626,2.725,0.425,2.886,1.505,2.348,4.327,0.888,4.689,2.941
954,1.722,5.358,3.084,8.708,7.394,7.713,0.569,5.181,0.931,2.493,2.46,4.462,3.24,1.908,2.01,1.774,2.181,0.486,2.903,1.672,1.764,3.597,1.106,4.618,3.05
955,1.7,5.236,3.377,8.249,6.67,8.152,0.9,4.908,1.077,2.478,2.491,5.452,3.278,1.784,2.18,2.116,1.747,0.622,2.967,1.784,1.391,2.917,1.508,4.682,3.108
956,1.897,5.031,3.388,8.032,6.273,8.016,1.406,4.52,1.54,2.463,2.474,6.025,3.211,1.587,2.221,2.56,1.544,0.781,3.059,1.796,1.303,2.437,1.947,4.917,3.044
957,2.388,4.864,3.188,7.912,6.235,7.349,2.006,4.233,2.346,2.356,2.355,6.021,3.029,1.394,2.099,3.033,1.567,0.917,3.182,1.701,1.471,2.201,2.292,5.318,2.853
958,3.177,4.906,2.834,7.597,6.451,6.239,2.565,4.256,3.395,2.124,2.126,5.462,2.764,1.272,1.861,3.352,1.691,0.986,3.35,1.529,1.813,2.112,2.444,5.869,2.593
959,4.144,5.285,2.604,6.856,6.758,5.052,2.944,4.652,4.386,1.86,1.835,4.566,2.495,1.269,1.601,3.565,1.783,0.974,3.571,1.345,2.224,2.018,2.348,6.521,2.357
960,5.056,6.005,2.649,5.711,7.063,4.08,3.066,5.312,5.094,1.752,1.564,3.711,2.316,1.403,1.421,3.786,1.809,0.936,3.849,1.214,2.753,1.839,2.088,7.201,2.211
961,5.65,6.894,3.112,4.442,7.354,3.691,2.922,6.042,5.578,1.973,1.383,3.205,2.271,1.678,1.375,4.353,1.815,0.998,4.162,1.163,3.634,1.664,1.879,7.802,2.149
962,5.735,7.675,3.973,3.367,7.623,4.09,2.576,6.682,5.969,2.578,1.322,3.229,2.341,2.049,1.449,5.473,1.85,1.274,4.462,1.175,4.989,1.648,1.898,8.203,2.111
963,5.281,8.084,5.113,2.702,7.865,5.299,2.126,7.154,6.335,3.432,1.372,3.79,2.457,2.411,1.58,7.084,1.877,1.8,4.688,1.207,6.7,1.868,2.213,8.341,2.049
964,4.511,7.96,6.597,2.687,8.099,6.995,1.833,7.453,7.105,4.324,1.5,4.772,2.542,2.706,1.68,8.91,1.948,2.525,4.796,1.223,8.418,2.417,2.816,8.296,1.963
965,3.833,7.302,8.973,3.418,8.336,9.371,2.056,7.628,9.09,5.168,1.669,6.062,2.545,2.983,1.684,11.2,2.187,3.37,4.804,1.207,10.321,3.455,3.656,8.304,1.892
966,3.802,6.313,13.373,4.976,8.672,12.869,3.167,7.762,13.485,6.018,1.85,7.491,2.471,3.412,1.591,14.464,2.823,4.286,4.781,1.177,12.838,5.172,4.719,8.616,1.888
967,4.871,5.326,20.244,7.293,9.236,18.145,5.282,7.933,20.578,7.032,2.034,8.891,2.401,4.146,1.498,18.837,4.027,5.212,4.784,1.182,16.392,7.604,5.982,9.34,1.985
968,7.084,4.662,29.318,10.03,10.072,25.47,8.11,8.169,30.022,8.305,2.218,10.015,2.439,5.181,1.534,24.383,5.725,6.074,4.853,1.284,21.312,10.463,7.364,10.378,2.183
969,9.952,4.505,38.56,12.595,11.087,33.635,10.976,8.427,39.443,9.731,2.398,10.631,2.648,6.331,1.782,29.627,7.525,6.778,5.007,1.517,26.54,13.132,8.659,11.465,2.444
970,12.646,4.826,45.363,14.275,12.02,40.58,13.137,8.648,46.183,10.956,2.554,10.637,2.991,7.31,2.215,33.153,8.866,7.221,5.24,1.864,30.762,14.894,9.629,12.297,2.713
971,14.302,5.464,47.312,14.485,12.544,43.833,13.958,8.78,47.95,11.515,2.651,10.006,3.329,7.826,2.703,33.321,9.285,7.307,5.494,2.246,32.203,15.249,10.067,12.654,2.935
972,14.395,6.224,43.504,13.11,12.448,42.111,13.255,8.749,43.809,11.112,2.652,8.855,3.484,7.736,3.052,29.834,8.65,6.989,5.655,2.546,30.308,14.103,9.851,12.433,3.065
973,12.989,6.906,35.175,10.578,11.711,35.611,11.356,8.444,34.93,9.786,2.575,7.436,3.365,7.062,3.155,23.578,7.193,6.32,5.585,2.668,25.251,11.805,8.993,11.635,3.093
974,10.611,7.366,24.766,7.607,10.499,26.417,8.876,7.825,23.939,7.86,2.486,5.999,3.006,5.954,3.03,16.257,5.356,5.41,5.235,2.588,18.564,8.969,7.657,10.365,3.05
975,7.995,7.542,15.4,4.91,9.093,17.272,6.492,7.031,14.162,5.794,2.47,4.668,2.552,4.658,2.804,10.065,3.632,4.423,4.708,2.369,12.266,6.287,6.123,8.822,3.004
976,5.681,7.479,8.759,2.925,7.747,10.209,4.602,6.318,7.312,3.989,2.593,3.51,2.181,3.428,2.636,5.973,2.326,3.535,4.198,2.124,7.576,4.189,4.702,7.252,3.019
977,4.051,7.333,5.061,1.744,6.641,5.959,3.344,5.9,3.579,2.666,2.885,2.542,2.028,2.44,2.63,3.997,1.506,2.821,3.872,1.948,4.857,2.744,3.546,5.896,3.125
978,3.219,7.237,3.547,1.208,5.811,4.063,2.656,5.804,2.079,1.899,3.296,1.784,2.13,1.782,2.774,3.396,1.066,2.252,3.783,1.872,3.63,1.823,2.692,4.918,3.289
979,3.05,7.202,3.463,1.101,5.187,3.595,2.397,5.856,1.807,1.643,3.717,1.322,2.419,1.461,2.973,3.423,0.857,1.804,3.873,1.878,3.428,1.409,2.159,4.39,3.452
980,3.331,7.125,4.017,1.238,4.69,3.622,2.375,5.804,1.904,1.73,4.033,1.166,2.776,1.405,3.124,3.469,0.743,1.446,4.02,1.928,3.94,1.691,1.925,4.302,3.569
981,3.869,6.886,4.924,1.519,4.295,3.762,2.446,5.479,2.194,1.948,4.165,1.218,3.096,1.505,3.178,3.385,0.698,1.188,4.111,1.989,5.227,2.808,1.907,4.588,3.633
982,4.438,6.446,5.957,1.829,4.038,4.019,2.498,4.878,2.529,2.134,4.097,1.342,3.309,1.613,3.145,3.162,0.775,1.018,4.118,2.041,7.514,4.576,2.008,5.153,3.646
983,4.772,5.871,6.745,2.08,3.993,4.423,2.448,4.172,2.84,2.227,3.874,1.407,3.397,1.658,3.051,2.919,1.016,0.928,4.104,2.072,10.191,6.533,2.116,5.895,3.61
984,4.716,5.34,7.219,2.277,4.215,5.13,2.28,3.658,3.074,2.296,3.582,1.416,3.39,1.662,2.921,2.772,1.396,0.939,4.152,2.073,12.686,8.05,2.187,6.667,3.521
985,4.299,5.036,7.149,2.53,4.684,6.085,2.048,3.576,3.125,2.424,3.315,1.47,3.365,1.649,2.776,2.822,1.829,1.066,4.264,2.046,14.055,8.618,2.264,7.246,3.38
986,3.67,5.042,6.72,2.97,5.277,7.163,1.797,3.999,3.006,2.626,3.139,1.645,3.406,1.64,2.638,3.051,2.194,1.31,4.342,1.993,13.872,8.058,2.441,7.446,3.191
987,3.019,5.326,6.117,3.601,5.802,8.276,1.555,4.807,2.679,2.834,3.088,1.927,3.573,1.643,2.555,3.411,2.384,1.653,4.275,1.934,11.952,6.587,2.776,7.206,2.98
988,2.493,5.746,5.718,4.272,6.078,9.23,1.324,5.763,2.273,2.916,3.173,2.24,3.855,1.64,2.593,3.746,2.359,2.025,3.992,1.905,9.14,4.719,3.234,6.606,2.791
989,2.134,6.084,5.553,4.751,6.028,9.808,1.102,6.625,1.85,2.762,3.345,2.466,4.159,1.599,2.784,3.982,2.163,2.331,3.513,1.934,6.085,3.042,3.751,5.851,2.669
990,1.913,6.177,5.588,4.845,5.754,9.844,0.908,7.238,1.557,2.357,3.518,2.496,4.363,1.52,3.089,4.104,1.895,2.475,2.932,2.019,3.671,1.964,4.235,5.183,2.634
991,1.795,5.994,5.621,4.497,5.489,9.232,0.813,7.506,1.445,1.83,3.604,2.326,4.373,1.448,3.409,4.16,1.655,2.421,2.365,2.121,2.248,1.618,4.65,4.807,2.673
992,1.738,5.586,5.469,3.873,5.445,8.007,0.878,7.376,1.469,1.35,3.549,2.046,4.163,1.431,3.618,4.219,1.508,2.218,1.927,2.184,1.748,1.862,5.048,4.843,2.754
993,1.764,5.016,5.165,3.268,5.647,6.418,1.12,6.864,1.536,1.063,3.343,1.752,3.779,1.482,3.636,4.361,1.461,1.962,1.709,2.166,1.71,2.397,5.489,5.277,2.835
994,1.915,4.339,4.949,2.925,5.928,4.866,1.506,6.062,1.6,1.016,3.028,1.525,3.314,1.585,3.458,4.686,1.48,1.759,1.748,2.064,1.74,2.954,5.984,5.983,2.878
995,2.192,3.645,5.146,2.913,6.03,3.698,1.949,5.133,1.652,1.181,2.689,1.391,2.863,1.706,3.155,5.225,1.564,1.673,2.02,1.904,1.784,3.457,6.456,6.778,2.841
996,2.536,3.085,5.923,3.078,5.791,2.945,2.335,4.281,1.748,1.468,2.404,1.316,2.492,1.803,2.827,5.907,1.716,1.656,2.445,1.718,1.88,3.844,6.7,7.471,2.693
997,2.827,2.834,7.163,3.189,5.255,2.844,2.546,3.676,1.893,1.803,2.218,1.229,2.217,1.837,2.55,6.525,1.888,1.632,2.933,1.534,2.022,4.071,6.551,7.897,2.427
998,2.961,3.021,8.44,3.087,4.662,3.285,2.533,3.417,2.068,2.128,2.156,1.088,2.042,1.804,2.367,6.781,2.027,1.568,3.402,1.39,2.138,4.135,6.008,7.98,2.114
999,2.889,3.651,9.296,2.769,4.316,4.177,2.318,3.469,2.221,2.38,2.218,0.928,1.982,1.711,2.295,6.553,2.122,1.456,3.785,1.321,2.18,4.033,5.192,7.741,1.876
1000,2.617,4.552,9.417,2.298,4.442,5.181,1.994,3.695,2.306,2.518,2.38,0.807,2.049,1.588,2.334,5.887,2.148,1.304,4.027,1.35,2.16,3.739,4.271,7.3,1.829
1001,2.197,5.399,8.751,1.807,5.03,6.232,1.689,3.893,2.298,2.508,2.584,0.786,2.215,1.509,2.454,4.971,2.095,1.168,4.072,1.46,2.142,3.282,3.428,6.801,2.01
1002,1.728,5.877,7.52,1.407,5.878,6.957,1.529,3.905,2.228,2.346,2.75,0.896,2.403,1.536,2.6,4.015,2.0,1.103,3.908,1.606,2.161,2.745,2.796,6.337,2.349
1003,1.295,5.801,6.041,1.146,6.677,7.192,1.554,3.677,2.131,2.059,2.813,1.112,2.523,1.676,2.702,3.189,1.909,1.122,3.55,1.727,2.219,2.221,2.407,5.894,2.715
1004,0.963,5.239,4.689,1.021,7.144,6.814,1.705,3.284,2.053,1.699,2.749,1.37,2.514,1.872,2.707,2.607,1.862,1.183,3.063,1.781,2.257,1.812,2.169,5.438,2.98
1005,0.754,4.471,3.591,0.994,7.105,5.974,1.87,2.889,2.051,1.342,2.591,1.576,2.372,2.037,2.597,2.229,1.841,1.236,2.574,1.766,2.207,1.594,1.953,5.0,3.074
1006,0.662,3.826,2.802,1.06,6.565,4.977,1.967,2.636,2.127,1.031,2.417,1.663,2.158,2.098,2.407,2.009,1.804,1.241,2.222,1.718,2.143,1.61,1.698,4.655,3.014
1007,0.693,3.562,2.332,1.283,5.67,4.326,1.995,2.663,2.267,0.828,2.32,1.634,1.958,2.043,2.217,1.877,1.709,1.198,2.14,1.69,2.059,1.845,1.415,4.491,2.867
1008,0.845,3.763,2.249,1.707,4.655,4.474,1.991,3.062,2.461,0.823,2.343,1.581,1.838,1.903,2.094,1.886,1.536,1.129,2.395,1.71,2.108,2.231,1.15,4.56,2.699
1009,1.097,4.304,2.575,2.32,3.755,5.505,1.993,3.804,2.644,1.06,2.45,1.622,1.806,1.739,2.048,2.018,1.32,1.081,2.938,1.765,2.212,2.694,0.984,4.832,2.537
1010,1.421,4.956,3.212,3.034,3.124,7.224,2.003,4.743,2.747,1.502,2.545,1.829,1.82,1.595,2.024,2.294,1.153,1.075,3.624,1.799,2.405,3.211,0.984,5.231,2.366
1011,1.762,5.548,3.947,3.703,2.833,9.122,1.994,5.676,2.685,2.026,2.535,2.151,1.836,1.486,1.949,2.561,1.128,1.096,4.286,1.754,2.532,3.762,1.152,5.717,2.166
1012,2.064,5.974,4.541,4.167,2.887,10.62,1.95,6.375,2.487,2.473,2.378,2.431,1.834,1.391,1.781,2.727,1.291,1.119,4.799,1.611,2.639,4.292,1.444,6.315,1.949
1013,2.265,6.187,4.825,4.371,3.232,11.073,1.876,6.664,2.259,2.707,2.093,2.509,1.822,1.265,1.536,2.681,1.606,1.131,5.085,1.397,2.685,4.71,1.802,7.011,1.749
1014,2.324,6.172,4.71,4.389,3.765,10.364,1.825,6.47,2.128,2.698,1.752,2.368,1.821,1.097,1.272,2.447,1.966,1.156,5.116,1.17,2.731,4.899,2.215,7.71,1.601
1015,2.262,5.938,4.217,4.385,4.355,8.788,1.882,5.873,2.134,2.592,1.447,2.131,1.854,0.98,1.061,2.096,2.271,1.268,4.925,0.991,2.822,4.803,2.698,8.267,1.518
1016,2.13,5.543,3.476,4.507,4.869,7.129,2.093,5.089,2.211,2.641,1.239,2.018,1.918,1.037,0.938,1.754,2.468,1.534,4.599,0.888,2.993,4.468,3.228,8.534,1.486
1017,1.978,5.1,2.713,4.79,5.223,5.919,2.426,4.382,2.261,3.011,1.152,2.168,2.002,1.333,0.897,1.557,2.591,1.96,4.246,0.862,3.226,4.108,3.752,8.426,1.478
1018,1.836,4.747,2.058,5.091,5.389,5.435,2.769,3.949,2.164,3.663,1.178,2.549,2.097,1.825,0.912,1.528,2.678,2.459,3.949,0.894,3.457,3.953,4.156,7.984,1.482
1019,1.747,4.579,1.632,5.188,5.384,5.469,2.998,3.847,1.877,4.376,1.3,3.008,2.189,2.377,0.961,1.649,2.781,2.896,3.734,0.96,3.601,4.126,4.318,7.373,1.498
1020,1.757,4.588,1.539,4.963,5.252,5.59,3.04,3.963,1.472,4.834,1.484,3.343,2.265,2.84,1.025,1.97,2.934,3.143,3.575,1.036,3.633,4.562,4.169,6.78,1.534
1021,1.894,4.68,1.899,4.437,5.059,5.598,2.905,4.128,1.091,4.812,1.692,3.435,2.325,3.133,1.105,2.549,3.122,3.157,3.441,1.115,3.605,5.049,3.759,6.319,1.613
1022,2.129,4.729,2.771,3.771,4.857,5.63,2.67,4.204,0.856,4.289,1.901,3.279,2.388,3.244,1.219,3.371,3.262,2.968,3.311,1.209,3.641,5.327,3.232,5.983,1.761
1023,2.335,4.685,4.03,3.129,4.663,5.888,2.391,4.149,0.806,3.457,2.098,2.971,2.477,3.209,1.389,4.298,3.229,2.663,3.192,1.326,3.805,5.175,2.777,5.71,1.978
1024,2.372,4.599,5.334,2.62,4.437,6.411,2.105,3.98,0.927,2.611,2.293,2.623,2.604,3.093,1.632,5.088,2.953,2.337,3.1,1.47,4.084,4.532,2.577,5.424,2.243
1025,2.197,4.571,6.326,2.282,4.121,6.999,1.829,3.751,1.148,2.013,2.503,2.32,2.754,2.929,1.934,5.491,2.472,2.052,3.05,1.631,4.379,3.551,2.715,5.116,2.518
1026,1.878,4.673,6.683,2.086,3.709,7.315,1.589,3.526,1.375,1.771,2.716,2.103,2.888,2.708,2.241,5.323,1.903,1.813,3.062,1.784,4.549,2.518,3.128,4.882,2.749
1027,1.549,4.863,6.36,1.98,3.245,7.101,1.4,3.323,1.544,1.807,2.88,1.982,2.941,2.403,2.472,4.595,1.372,1.585,3.133,1.89,4.473,1.704,3.623,4.828,2.873
1028,1.314,5.005,5.512,1.956,2.764,6.317,1.264,3.12,1.611,1.981,2.927,1.957,2.853,2.023,2.552,3.594,0.959,1.362,3.204,1.917,4.128,1.254,3.972,4.946,2.841
1029,1.223,4.976,4.458,2.018,2.352,5.19,1.166,2.92,1.556,2.183,2.813,2.021,2.626,1.624,2.456,2.809,0.695,1.161,3.211,1.853,3.625,1.231,4.019,5.136,2.646
1030,1.244,4.753,3.534,2.196,2.141,4.154,1.1,2.757,1.43,2.39,2.538,2.163,2.321,1.304,2.216,2.704,0.57,1.02,3.131,1.714,3.123,1.659,3.728,5.284,2.331
